ID,FechaEncuesta,PuntuacionAccesibilidad,PuntuacionCalidad,Comentarios,AreaRecreativaID
ES_8659,2023/09/23,2.0,3.0,Muy insatisfecho,18494
ES_688808,2024-10-03,3.0,5.0,Neutral_,17210
ES_223261,2023/11/16,4.0,5.0,Muy satisfecho,17513
ES_882597,2023/12/06,3.0,1.0,Insatisfecho,18502
ES_942354,2023/07/29,3.0,5.0,Insatisfecho,8799532
ES_350976,2022/12/01,3.0,,Muy insatisfecho_,16883
ES_694810,2023/01/29,,1.0,Neutral,17252
ES_384895,2023/08/25,2.0,4.0,Satisfecho,452347
ES_455534,2023-05-11,2.0,1.0,Muy insatisfecho,5241171
ES_192778,2023-12-06,5.0,5.0,Insatisfecho,7125619
ES_671536,2023/04/24,4.0,3.0,Muy satisfecho_,16777
ES_201792,2023-10-04,3.0,2.0,Satisfecho,16748
ES_617329,2023-01-03,5.0,2.0,Insatisfecho,52041
ES_552761,2023/06/11,3.0,5.0,Insatisfecho,5174766
ES_907822,2023-12-18,1.0,1.0,Muy insatisfecho,5109124
ES_84308,2023/03/01,5.0,4.0,Muy insatisfecho,18606
ES_338051,2024-01-26,5.0,1.0,Insatisfecho,17963
ES_978677,2023/10/01,2.0,3.0,Insatisfecho,5010682
ES_85662,2024-05-23,2.0,5.0,Insatisfecho,18605
ES_461480,2024-06-29,3.0,2.0,Satisfecho,17822
ES_858589,2024/05/31,5.0,2.0,Muy satisfecho,4730819
ES_896994,2024-07-11,1.0,2.0,Satisfecho,18537
ES_601628,2024/08/28,1.0,5.0,Satisfecho,18067
ES_843977,2024/01/29,2.0,4.0,Muy insatisfecho,3573056
ES_91280,2023/12/17,3.0,2.0,Muy insatisfecho,4795654
ES_863623,2023/05/13,2.0,2.0,Neutral,17598
ES_13140,2024/01/30,2.0,4.0,Muy insatisfecho,17080
ES_182438,2022/11/09,2.0,2.0,Neutral_,17535
ES_885621,2024/10/01,5.0,1.0,Neutral_,18617
ES_644274,2023/01/29,4.0,4.0,Muy satisfecho,17436
ES_573594,2023-08-02,2.0,4.0,Muy insatisfecho,17858
ES_53798,2023/11/08,2.0,5.0,Muy satisfecho,17643
ES_678986,2024/01/25,2.0,3.0,Muy satisfecho,17766
ES_308874,2023-02-26,,1.0,Satisfecho,7928425
ES_748014,2023-09-19,3.0,2.0,Muy insatisfecho,18335
ES_436755,2024/09/13,3.0,5.0,Muy satisfecho,17242
ES_571942,2024/07/06,1.0,4.0,Insatisfecho,18129
ES_800624,2023-10-03,4.0,5.0,Muy satisfecho,16844
ES_499512,2024-04-26,1.0,5.0,Muy insatisfecho,7107055
ES_276461,2024/04/30,2.0,1.0,Insatisfecho,16720
ES_290720,2023/10/14,2.0,1.0,Neutral,18071
ES_49306,2023-05-06,4.0,2.0,Muy satisfecho,5231441
ES_146156,2023/04/28,1.0,5.0,Neutral,16736
ES_581910,2022-11-13,,2.0,Insatisfecho,17787
ES_118290,2023/05/23,3.0,4.0,Insatisfecho,16781
ES_252462,2023-03-01,1.0,5.0,Muy satisfecho,9492997
ES_535615,2022/11/09,5.0,5.0,Neutral,17974
ES_314941,2024/02/19,1.0,1.0,Neutral,5237121
ES_844352,2024/02/27,4.0,2.0,Muy satisfecho,17987
ES_230172,2024/01/05,3.0,3.0,Insatisfecho,18055
ES_546343,2024-09-14,4.0,3.0,Neutral,17243
ES_299826,2023/06/13,3.0,1.0,Muy satisfecho,17986
ES_784641,2023/02/17,3.0,3.0,Muy insatisfecho,3991326
ES_245086,2023-11-16,3.0,3.0,Insatisfecho,5025103
ES_602882,2023/02/15,3.0,2.0,Muy insatisfecho,4730819
ES_782947,2023/12/12,1.0,3.0,Satisfecho,17050
ES_920773,2023-02-23,5.0,3.0,Muy insatisfecho,18485
ES_247232,2024-02-27,,3.0,Satisfecho,18428
ES_372729,2023/06/14,5.0,2.0,Neutral,17832
ES_780111,2022-11-03,,3.0,Insatisfecho,17054
ES_264281,2023/01/13,,1.0,Neutral,17407
ES_721964,2023-06-23,3.0,2.0,Muy insatisfecho,5237117
ES_928666,2022/10/20,1.0,1.0,Neutral,52204
ES_544836,2022/11/17,2.0,3.0,Neutral,16822
ES_951526,2023-02-03,3.0,2.0,Muy insatisfecho,17245
ES_440351,2024-09-23,3.0,4.0,Satisfecho_,18301
ES_227641,2024-01-13,2.0,3.0,Muy insatisfecho,18368
ES_793107,2024/05/22,1.0,2.0,Insatisfecho,18384
ES_812546,2023/11/29,2.0,5.0,Muy satisfecho,16884
ES_163094,2023-11-25,1.0,5.0,Satisfecho,17065
ES_429427,2024-04-21,4.0,4.0,Muy satisfecho,16955
ES_417099,2023/07/23,5.0,5.0,Satisfecho~,52123
ES_28312,2024-07-23,4.0,2.0,Satisfecho,18000
ES_174897,2024-05-27,5.0,3.0,Neutral_,52044
ES_44198,2023-04-13,3.0,1.0,Muy insatisfecho,5653737
ES_369688,2023-12-14,4.0,,Satisfecho,17570
ES_899741,2022/11/24,,4.0,Neutral,52180
ES_724281,2024/03/13,5.0,5.0,Muy satisfecho,7180264
ES_521794,2024/04/03,5.0,5.0,Muy satisfecho,6905562
ES_843148,2023-02-24,3.0,,Muy satisfecho,52054
ES_700725,2023-12-25,1.0,,Muy insatisfecho,17193
ES_998666,2023/09/09,4.0,4.0,Muy satisfecho,17588
ES_778276,2024/03/27,1.0,3.0,Muy satisfecho*,18395
ES_224164,2023/01/20,4.0,3.0,Neutral,7168554
ES_14237,2024/08/28,2.0,1.0,Muy satisfecho,16871
ES_225790,2023-07-16,5.0,3.0,Satisfecho,16833
ES_834976,2024-02-05,3.0,3.0,Muy satisfecho,8799551
ES_435119,2024-02-23,2.0,4.0,Muy insatisfecho,17705
ES_355193,2024-07-18,,4.0,Muy insatisfecho,16959
ES_153252,2024-07-27,1.0,2.0,Insatisfecho,17752
ES_805175,2023/07/27,4.0,2.0,Muy insatisfecho*,16943
ES_949633,2022-10-31,5.0,3.0,Insatisfecho,8800261
ES_48910,2022/12/24,1.0,5.0,Muy insatisfecho,18393
ES_432012,2023-07-12,3.0,2.0,Neutral,16937
ES_892319,2024/08/19,,3.0,Neutral,17647
ES_408227,2024-08-17,5.0,3.0,Insatisfecho,5237123
ES_435947,2023-01-25,1.0,5.0,Satisfecho,17876
ES_971097,2023-04-16,1.0,2.0,Satisfecho,5211176
ES_747481,2023-04-04,4.0,2.0,Muy satisfecho,18026
ES_339646,2024/05/21,4.0,2.0,Muy satisfecho,8785504
ES_492964,2023/12/29,5.0,1.0,Neutral,17562
ES_972163,2024/06/22,5.0,4.0,Satisfecho,17850
ES_472569,2023-12-16,2.0,3.0,Muy satisfecho,17131
ES_70344,2023/06/02,,1.0,Muy insatisfecho,18099
ES_776600,2024/01/20,4.0,2.0,Insatisfecho,17047
ES_911401,2023/09/30,4.0,,Muy satisfecho,16724
ES_388767,2023/07/01,1.0,4.0,Satisfecho,18115
ES_733909,2023-10-12,4.0,2.0,Muy insatisfecho,18196
ES_529890,2022-11-02,3.0,4.0,Muy satisfecho,5237131
ES_332166,2023-02-21,2.0,1.0,Muy satisfecho,7591554
ES_439810,2024/01/23,5.0,2.0,Neutral,18008
ES_211740,2023/06/10,5.0,4.0,Muy insatisfecho,52050
ES_426536,2022-11-25,5.0,1.0,Satisfecho,17941
ES_773383,2022/12/05,1.0,4.0,Muy satisfecho,8785504
ES_279282,2024/02/21,4.0,3.0,Neutral,5240110
ES_328198,2024/06/01,4.0,,Muy insatisfecho,5241178
ES_916580,2024/10/01,4.0,4.0,Satisfecho*,17138
ES_938521,2024-08-21,4.0,3.0,Satisfecho,17144
ES_464038,2024-07-05,5.0,2.0,Muy satisfecho,17612
ES_558514,2023-12-18,4.0,2.0,Insatisfecho,17661
ES_157157,2023-03-24,2.0,4.0,Insatisfecho,52148
ES_607965,2023-11-30,3.0,4.0,Satisfecho,17447
ES_631625,2023-10-06,,5.0,Muy insatisfecho*,18111
ES_973559,2023/05/06,1.0,1.0,Muy satisfecho,7162223
ES_982770,2023/08/23,3.0,2.0,Muy satisfecho,8799543
ES_333220,2024-08-19,4.0,4.0,Muy satisfecho,16784
ES_817053,2024-08-19,,3.0,Neutral,7862436
ES_989651,2024/03/21,2.0,3.0,Muy insatisfecho,52045
ES_829672,2023-10-13,4.0,4.0,Muy satisfecho,18563
ES_271803,2024/06/01,5.0,4.0,Neutral,17985
ES_495325,2023-09-26,,,Satisfecho,18128
ES_905092,2022-12-06,5.0,4.0,Neutral,18346
ES_135013,2024/07/11,4.0,5.0,Muy satisfecho,16682
ES_724152,2023-08-15,2.0,,Muy satisfecho,17177
ES_702668,2024/09/01,1.0,3.0,Insatisfecho,4737844
ES_40011,2023/04/15,5.0,2.0,Muy satisfecho,16915
ES_758517,2024-03-25,3.0,5.0,Muy insatisfecho,17823
ES_580042,2023/10/19,4.0,1.0,Neutral,461181
ES_145364,2023-02-21,,1.0,Insatisfecho,17691
ES_197966,2024/09/28,5.0,3.0,Neutral,16855
ES_683944,2024-03-10,4.0,,Neutral,17030
ES_94670,2024/01/27,1.0,4.0,Satisfecho~,18638
ES_257510,2023-07-26,4.0,4.0,Muy satisfecho,5654018
ES_479551,2022/10/21,1.0,3.0,Neutral,5241186
ES_190765,2024-06-26,4.0,2.0,Insatisfecho,18559
ES_444670,2023/12/04,5.0,4.0,Insatisfecho_,17056
ES_466858,2024/08/16,2.0,4.0,Neutral,18024
ES_83762,2024-09-27,,5.0,Neutral,18016
ES_504858,2024/09/22,1.0,3.0,Muy satisfecho,18335
ES_909846,2022-10-30,2.0,1.0,Insatisfecho_,17650
ES_854410,2022-11-24,2.0,3.0,Insatisfecho,18554
ES_319539,2023-05-18,5.0,3.0,Neutral,7127772
ES_503390,2024-09-11,,5.0,Neutral,16759
ES_899156,2022/12/02,5.0,4.0,Neutral,17131
ES_264381,2024-09-27,4.0,1.0,Satisfecho,18433
ES_510527,2023-10-16,2.0,3.0,Muy satisfecho,3991213
ES_883759,2023-10-09,3.0,1.0,Muy satisfecho,17352
ES_63844,2023/09/27,2.0,1.0,Muy insatisfecho,16930
ES_144942,2023/09/26,3.0,5.0,Muy satisfecho,52191
ES_92196,2024-10-01,1.0,2.0,Muy satisfecho,17338
ES_478441,2023-12-20,3.0,5.0,Muy satisfecho,52057
ES_195781,2024/06/15,4.0,2.0,Neutral,17646
ES_828193,2023/09/18,1.0,4.0,Neutral,17285
ES_33832,2024/09/03,,3.0,Satisfecho,52132
ES_400967,2022-12-20,1.0,3.0,Muy insatisfecho,16981
ES_80548,2024/08/19,2.0,5.0,Satisfecho,5246190
ES_390271,2024-07-22,3.0,1.0,Satisfecho,18446
ES_344014,2024-01-18,4.0,,Muy satisfecho,18430
ES_924346,2022/10/22,3.0,5.0,Muy satisfecho,17647
ES_46745,2023/12/21,1.0,4.0,Neutral,17689
ES_467097,2024-04-24,2.0,1.0,Muy satisfecho,17860
ES_623396,2023-09-21,4.0,1.0,Neutral,18430
ES_99768,2024-03-16,1.0,2.0,Muy insatisfecho,5653995
ES_770984,2024/06/19,5.0,5.0,Insatisfecho,16993
ES_514085,2023-12-29,2.0,3.0,Satisfecho_,8914013
ES_497632,2023/05/01,4.0,1.0,Muy satisfecho,18357
ES_911401,2023/09/30,4.0,,Muy satisfecho,16724
ES_468203,2024/06/11,3.0,2.0,Muy satisfecho,3573015
ES_53766,2023-10-14,3.0,3.0,Neutral,17290
ES_758812,2023-11-24,4.0,5.0,Neutral,8909081
ES_690746,2024-02-25,3.0,2.0,Muy insatisfecho~,6819615
ES_354036,2024/07/29,1.0,1.0,Satisfecho,18171
ES_496318,2023/07/29,5.0,4.0,Muy satisfecho,18030
ES_395013,2024/05/30,1.0,2.0,Satisfecho,17531
ES_578745,2023/08/25,3.0,3.0,Muy satisfecho,5246191
ES_673474,2022/10/26,2.0,2.0,Muy insatisfecho,5240278
ES_610908,2024-02-15,2.0,1.0,Muy satisfecho,17993
ES_587224,2024-08-26,5.0,4.0,Muy insatisfecho_,18591
ES_88019,2024-07-01,1.0,4.0,Insatisfecho,18146
ES_712126,2023-12-23,1.0,1.0,Muy insatisfecho,461341
ES_768360,2023-07-21,4.0,4.0,Muy satisfecho,16792
ES_233684,2023/09/11,3.0,2.0,Neutral,17776
ES_598707,2023/10/17,1.0,4.0,Satisfecho,18605
ES_825163,2023/12/30,4.0,5.0,Satisfecho,17658
ES_247664,2024/10/06,3.0,3.0,Satisfecho,17667
ES_259175,2023-08-15,,1.0,Insatisfecho_,5240286
ES_782065,2023/03/20,3.0,1.0,Satisfecho,17218
ES_704294,2024/07/23,4.0,4.0,Satisfecho,18032
ES_806412,2023/04/29,2.0,1.0,Insatisfecho,17031
ES_51260,2022/11/10,3.0,1.0,Satisfecho,18439
ES_978930,2024-07-14,5.0,4.0,Muy satisfecho,16737
ES_401724,2023/05/08,4.0,3.0,Neutral,17481
ES_873609,2024/08/24,4.0,4.0,Satisfecho,18496
ES_844884,2023/01/16,2.0,4.0,Satisfecho,9235167
ES_315718,2024-02-12,5.0,,Satisfecho,3961443
ES_108102,2023/07/19,2.0,5.0,Muy insatisfecho,52180
ES_48823,2024/09/09,2.0,5.0,Muy satisfecho,18179
ES_772774,2023/10/25,3.0,1.0,Muy insatisfecho,18186
ES_65069,2024-07-14,2.0,3.0,Neutral,16837
ES_66633,2024-04-25,,1.0,Muy insatisfecho,52057
ES_297985,2023/07/08,,5.0,Satisfecho,5240327
ES_11641,2024/01/07,2.0,,Muy insatisfecho,18535
ES_400089,2023-12-21,3.0,1.0,Insatisfecho,8799531
ES_508754,2024-08-08,2.0,2.0,Neutral,8909085
ES_36018,2024-05-25,5.0,4.0,Insatisfecho,18480
ES_417013,2023-06-23,,4.0,Insatisfecho~,52216
ES_737410,2023-04-18,2.0,4.0,Muy satisfecho,18029
ES_518847,2024-02-17,2.0,,Neutral,3531279
ES_226636,2023-05-14,3.0,5.0,Satisfecho,52088
ES_732786,2024/10/09,3.0,5.0,Muy insatisfecho,18364
ES_449600,2024/02/26,2.0,4.0,Satisfecho,18487
ES_951335,2023-08-28,1.0,,Insatisfecho,5237139
ES_936398,2024/03/12,3.0,,Insatisfecho~,17219
ES_917835,2023/09/01,1.0,5.0,Muy insatisfecho,17625
ES_764416,2023-12-07,5.0,2.0,Muy insatisfecho*,17669
ES_561429,2023-03-08,1.0,5.0,Neutral,17312
ES_914852,2024-03-02,4.0,5.0,Muy satisfecho,17349
ES_824947,2024/06/26,3.0,2.0,Insatisfecho,52075
ES_289359,2023-07-16,4.0,4.0,Muy insatisfecho,5653899
ES_904696,2023/02/24,3.0,4.0,Satisfecho~,18420
ES_314409,2023-01-27,4.0,4.0,Muy satisfecho,18309
ES_71214,2024-08-24,1.0,1.0,Insatisfecho,17059
ES_179442,2023/05/24,3.0,4.0,Satisfecho,16766
ES_996188,2023-06-04,3.0,4.0,Neutral,8799633
ES_640988,2024-03-30,1.0,5.0,Muy satisfecho,17952
ES_360381,2023/01/18,1.0,2.0,Satisfecho,5654025
ES_173413,2023-12-29,4.0,,Muy insatisfecho,5237113
ES_146541,2023/01/09,,3.0,Insatisfecho,18039
ES_187170,2023-03-26,3.0,3.0,Muy satisfecho,16843
ES_364517,2024/08/23,1.0,2.0,Neutral,4796512
ES_59405,2024/04/05,2.0,3.0,Muy insatisfecho,18403
ES_956683,2022-11-21,2.0,4.0,Insatisfecho,18000
ES_708574,2023-06-08,2.0,5.0,Muy insatisfecho~,17684
ES_968618,2022-10-20,1.0,,Neutral,5246192
ES_67365,2024-08-27,2.0,3.0,Muy satisfecho,52038
ES_540624,2023/04/02,3.0,,Neutral,17293
ES_29605,2023-11-24,2.0,,Satisfecho~,5214638
ES_217046,2023-05-20,,1.0,Satisfecho,17221
ES_210935,2024-08-12,2.0,1.0,Satisfecho,17659
ES_936701,2022/12/03,4.0,2.0,Satisfecho,17606
ES_981664,2024-05-06,2.0,1.0,Neutral_,5211176
ES_564637,2024-01-15,,1.0,Muy satisfecho,17644
ES_980927,2023-07-12,3.0,,Muy insatisfecho,18017
ES_680663,2022-10-17,2.0,2.0,Muy satisfecho*,17069
ES_164739,2023-07-22,2.0,5.0,Muy insatisfecho,8786012
ES_890968,2023/10/14,1.0,2.0,Muy satisfecho,18139
ES_52381,2024/03/29,2.0,2.0,Insatisfecho,17135
ES_600124,2023/02/26,4.0,4.0,Muy satisfecho,16855
ES_585807,2023/09/06,1.0,5.0,Satisfecho,17914
ES_924769,2023/04/17,4.0,1.0,Insatisfecho,4730819
ES_499775,2022-12-02,1.0,5.0,Satisfecho,18332
ES_167103,2024-02-21,3.0,,Satisfecho,18030
ES_936701,2022/12/03,4.0,2.0,Satisfecho~,17606
ES_220975,2023/10/17,5.0,4.0,Neutral,5173859
ES_135013,2024/07/11,4.0,5.0,Muy satisfecho,16682
ES_667884,2023/03/25,,4.0,Muy satisfecho~,5240110
ES_672623,2024/01/12,2.0,5.0,Satisfecho,7126156
ES_760131,2023/10/06,4.0,2.0,Muy insatisfecho,16664
ES_974469,2023-09-22,1.0,,Satisfecho,18272
ES_494863,2024-02-15,,2.0,Satisfecho,17099
ES_412010,2023/07/21,1.0,1.0,Satisfecho,17988
ES_38754,2024/04/16,1.0,5.0,Satisfecho,7591686
ES_723728,2023/08/06,,1.0,Insatisfecho_,17532
ES_812435,2023/09/08,5.0,4.0,Insatisfecho,4985933
ES_804145,2024-06-08,4.0,5.0,Neutral,5003366
ES_253440,2024/02/20,2.0,2.0,Neutral,16897
ES_161505,2024-04-13,2.0,4.0,Satisfecho,6819624
ES_518442,2023/09/05,1.0,4.0,Muy insatisfecho,18205
ES_251092,2023-06-15,5.0,,Muy insatisfecho,7107703
ES_92259,2024-01-01,5.0,1.0,Satisfecho,17308
ES_86076,2024-09-16,2.0,1.0,Muy satisfecho,17537
ES_287019,2022-11-06,2.0,3.0,Neutral*,18254
ES_817029,2023/09/02,,5.0,Insatisfecho,18080
ES_793508,2024/08/31,5.0,1.0,Neutral~,18615
ES_608731,2024/08/29,1.0,2.0,Insatisfecho,52149
ES_973688,2023/02/16,5.0,2.0,Muy insatisfecho,17534
ES_358564,2024/05/24,2.0,5.0,Muy insatisfecho,7107694
ES_5542,2024/03/26,5.0,2.0,Satisfecho~,17033
ES_409768,2023/09/02,3.0,2.0,Insatisfecho,17116
ES_839653,2024-07-26,,5.0,Muy insatisfecho,17057
ES_454967,2023-09-09,1.0,5.0,Muy satisfecho,17968
ES_311896,2023/10/14,4.0,5.0,Neutral*,17602
ES_555145,2022-10-27,3.0,4.0,Muy insatisfecho,17958
ES_501293,2023/10/02,1.0,3.0,Muy insatisfecho,18427
ES_678781,2024-04-14,3.0,1.0,Insatisfecho,7356671
ES_708538,2023-03-14,4.0,5.0,Muy satisfecho_,16925
ES_710104,2024/01/11,,1.0,Insatisfecho,16725
ES_134819,2024/05/29,5.0,,Neutral,17122
ES_408849,2024/04/13,4.0,1.0,Neutral,17621
ES_729532,2022-11-18,4.0,2.0,Neutral,18504
ES_345846,2023-08-26,,3.0,Insatisfecho,17877
ES_383819,2023/11/27,3.0,3.0,Muy satisfecho,17053
ES_888733,2024-02-04,3.0,4.0,Insatisfecho,18438
ES_332825,2023-09-12,5.0,3.0,Muy insatisfecho,52124
ES_544836,2022/11/17,2.0,3.0,Neutral,16822
ES_65977,2024-04-22,,4.0,Satisfecho,18526
ES_857770,2022/12/26,1.0,2.0,Muy satisfecho,17030
ES_46888,2024-07-09,1.0,,Neutral,17683
ES_538180,2023/06/30,2.0,1.0,Insatisfecho,16865
ES_796105,2024-02-16,2.0,1.0,Muy insatisfecho,17272
ES_217898,2022-11-26,3.0,5.0,Muy satisfecho,17110
ES_791859,2024/07/20,5.0,1.0,Muy insatisfecho,5653963
ES_39151,2024/04/07,5.0,3.0,Insatisfecho,18388
ES_563192,2024-05-20,1.0,4.0,Insatisfecho,17109
ES_682377,2024/06/25,4.0,3.0,Muy satisfecho,18528
ES_389838,2023/01/12,4.0,1.0,Neutral,8218587
ES_118724,2023/12/29,3.0,5.0,Satisfecho,17296
ES_601679,2024-07-12,3.0,2.0,Neutral,52199
ES_193250,2024-01-01,1.0,2.0,Muy satisfecho,17347
ES_364517,2024/08/23,1.0,2.0,Neutral_,4796512
ES_915901,2023-08-08,5.0,5.0,Muy satisfecho,16672
ES_14154,2024/02/08,1.0,2.0,Satisfecho,17396
ES_259497,2023/09/11,4.0,1.0,Insatisfecho,16812
ES_881080,2023-12-12,,2.0,Satisfecho_,6819618
ES_865044,2023-03-06,,2.0,Neutral,17019
ES_250177,2024/04/13,1.0,1.0,Insatisfecho,18379
ES_648508,2023/11/18,,4.0,Neutral,5071674
ES_692425,2024-08-30,5.0,2.0,Muy satisfecho,8799531
ES_56848,2024-06-29,4.0,5.0,Muy insatisfecho,461343
ES_32354,2024-08-18,3.0,4.0,Muy satisfecho,52194
ES_50622,2024/01/23,4.0,3.0,Neutral,5653909
ES_388767,2023/07/01,1.0,4.0,Satisfecho,18115
ES_755932,2023/04/03,1.0,4.0,Satisfecho,17331
ES_888733,2024-02-04,3.0,4.0,Insatisfecho,18438
ES_652174,2024/05/31,,2.0,Insatisfecho,18003
ES_44198,2023-04-13,3.0,1.0,Muy insatisfecho,5653737
ES_244154,2023-02-11,,5.0,Muy insatisfecho,4731667
ES_152726,2023-12-19,3.0,2.0,Muy satisfecho,17989
ES_961079,2024/08/28,5.0,5.0,Muy insatisfecho,17405
ES_186553,2023/02/06,3.0,1.0,Muy insatisfecho,4997106
ES_89528,2024/05/10,5.0,4.0,Muy insatisfecho,17387
ES_871698,2024-04-29,4.0,2.0,Muy insatisfecho,5219928
ES_461593,2024-09-12,2.0,4.0,Muy insatisfecho,18475
ES_30233,2024/02/12,1.0,4.0,Neutral,16854
ES_123803,2024-03-18,4.0,5.0,Satisfecho,17995
ES_99703,2023/07/03,1.0,4.0,Neutral,18212
ES_255614,2022/11/02,4.0,3.0,Satisfecho,17299
ES_89882,2023/02/28,3.0,1.0,Neutral,18534
ES_449854,2022-10-15,1.0,1.0,Neutral_,7107695
ES_370479,2023-11-11,4.0,2.0,Neutral,17448
ES_364680,2022-10-14,5.0,1.0,Neutral,18420
ES_579088,2023-05-24,3.0,3.0,Neutral,17405
ES_268126,2023-04-03,1.0,3.0,Muy insatisfecho,17053
ES_855573,2023/01/30,,4.0,Muy satisfecho,18374
ES_718770,2024-03-30,1.0,,Muy insatisfecho,17712
ES_91005,2023-08-04,,1.0,Muy satisfecho,52044
ES_400820,2024-02-20,1.0,1.0,Muy insatisfecho,17050
ES_649865,2023-06-09,,4.0,Muy insatisfecho,5218554
ES_436755,2024/09/13,3.0,5.0,Muy satisfecho,17242
ES_24120,2023-01-18,1.0,,Neutral,17389
ES_434613,2024/02/14,,3.0,Muy insatisfecho,7059771
ES_375502,2023/06/18,3.0,4.0,Muy satisfecho,17916
ES_480766,2023-05-31,2.0,5.0,Insatisfecho,16833
ES_820890,2024/05/04,4.0,,Muy insatisfecho,52168
ES_460849,2023-01-06,3.0,3.0,Insatisfecho,17401
ES_572960,2024-10-03,3.0,3.0,Satisfecho,17776
ES_479120,2023/08/16,4.0,2.0,Neutral,17200
ES_392368,2024-08-23,4.0,,Neutral,7126590
ES_924756,2023/12/28,1.0,1.0,Insatisfecho,18369
ES_617245,2022-12-01,2.0,4.0,Insatisfecho,16956
ES_24800,2024-02-29,1.0,4.0,Muy satisfecho,18146
ES_399751,2023-06-03,2.0,,Insatisfecho,52073
ES_908220,2024-07-01,3.0,,Insatisfecho,17036
ES_94670,2024/01/27,1.0,4.0,Satisfecho,18638
ES_291316,2023/08/07,5.0,3.0,Insatisfecho,18375
ES_557044,2023/02/18,3.0,2.0,Insatisfecho,3991132
ES_752047,2023-09-23,5.0,5.0,Muy satisfecho,16714
ES_303257,2024/05/18,3.0,4.0,Muy satisfecho,3573016
ES_691899,2024/05/25,4.0,,Muy insatisfecho_,17404
ES_591575,2024-02-01,2.0,1.0,Satisfecho,17152
ES_358700,2022/10/31,1.0,,Satisfecho,16727
ES_197055,2023-12-13,1.0,2.0,Satisfecho,17411
ES_56301,2024-01-15,1.0,5.0,Muy insatisfecho,7861574
ES_87911,2023-11-11,3.0,1.0,Muy insatisfecho,17765
ES_72621,2024/08/21,3.0,1.0,Neutral,16945
ES_172691,2024-01-07,3.0,,Insatisfecho,18355
ES_840953,2024/08/13,3.0,3.0,Satisfecho,17299
ES_246341,2023/11/08,4.0,4.0,Muy insatisfecho,16938
ES_218782,2022-10-28,1.0,4.0,Satisfecho,7248182
ES_581953,2024-01-16,1.0,5.0,Muy insatisfecho,16939
ES_132814,2022-12-03,,3.0,Neutral,18488
ES_811990,2024-03-03,5.0,3.0,Insatisfecho,17976
ES_939162,2024-05-07,1.0,3.0,Neutral,8775331
ES_370005,2024/08/12,1.0,1.0,Muy insatisfecho,16876
ES_499621,2024-04-30,5.0,3.0,Satisfecho,16854
ES_870192,2022/12/15,4.0,1.0,Insatisfecho,17684
ES_65064,2024/06/15,2.0,4.0,Muy insatisfecho,5653899
ES_952954,2022/12/24,4.0,4.0,Muy satisfecho,17022
ES_708574,2023-06-08,2.0,5.0,Muy insatisfecho,17684
ES_530986,2024-04-30,1.0,4.0,Satisfecho,6907760
ES_669294,2023-08-06,1.0,2.0,Muy satisfecho,17552
ES_393173,2024/05/24,2.0,3.0,Muy insatisfecho,17586
ES_213800,2023/08/20,4.0,5.0,Muy satisfecho,17731
ES_51709,2024/05/01,1.0,2.0,Insatisfecho,16777
ES_345846,2023-08-26,,3.0,Insatisfecho*,17877
ES_1831,2023-05-15,1.0,5.0,Satisfecho,17985
ES_428211,2023-08-20,1.0,5.0,Insatisfecho,16961
ES_59033,2024/06/12,1.0,5.0,Insatisfecho,17316
ES_220951,2023/11/09,,4.0,Insatisfecho,18080
ES_189417,2023/04/04,1.0,1.0,Satisfecho,18446
ES_40011,2023/04/15,5.0,2.0,Muy satisfecho_,16915
ES_587077,2024/08/07,3.0,1.0,Muy satisfecho,16914
ES_233390,2023-09-02,1.0,2.0,Satisfecho,16919
ES_768149,2023-12-16,5.0,4.0,Satisfecho,18129
ES_856868,2023-12-30,,1.0,Satisfecho,18032
ES_151325,2023-01-01,2.0,4.0,Muy insatisfecho,52168
ES_37026,2023/10/21,4.0,,Muy insatisfecho~,17647
ES_16233,2024/06/26,4.0,2.0,Satisfecho,52040
ES_425303,2023/09/30,5.0,3.0,Neutral_,17716
ES_426453,2023-09-29,4.0,2.0,Neutral,18132
ES_478096,2024/01/10,2.0,,Insatisfecho,52228
ES_166787,2023-07-16,1.0,1.0,Insatisfecho,18554
ES_814477,2023/07/24,3.0,5.0,Neutral,18140
ES_140730,2024-01-07,1.0,1.0,Satisfecho,16992
ES_8956,2024-07-01,2.0,2.0,Muy satisfecho,18276
ES_697742,2022-11-16,2.0,4.0,Muy satisfecho,17165
ES_93701,2023/06/21,,5.0,Muy insatisfecho,17865
ES_325661,2023/06/09,5.0,3.0,Muy insatisfecho_,18332
ES_823133,2022-10-30,2.0,2.0,Satisfecho,17943
ES_282034,2023-12-15,4.0,2.0,Muy satisfecho,17634
ES_652325,2024/07/30,2.0,1.0,Muy satisfecho,7839105
ES_50727,2024-04-12,3.0,3.0,Muy satisfecho,52058
ES_296903,2023/09/18,5.0,4.0,Muy satisfecho,17168
ES_351584,2024/04/27,1.0,5.0,Neutral*,16832
ES_509990,2023-12-06,2.0,2.0,Satisfecho,17945
ES_322934,2023-02-08,5.0,3.0,Insatisfecho,16661
ES_396817,2024/04/03,1.0,3.0,Satisfecho,4749897
ES_538665,2024-04-26,1.0,1.0,Insatisfecho,52225
ES_652925,2023-04-12,5.0,3.0,Insatisfecho,18486
ES_417270,2024-05-30,,4.0,Insatisfecho,18265
ES_754440,2024-01-19,3.0,1.0,Insatisfecho,18228
