ID,FechaReporte,TipoIncidente,Gravedad,AreaRecreativaID
IS_847785,2024/09/22,Comportamiento inadecuado,Alta,18292
IS_216820,2022-10-26,Daño estructural,Baja,16971
IS_992850,2023/08/28,Daño estructural,Baja,8800259
IS_195773,2022-12-13,Comportamiento inadecuado,Alta,6819615
IS_190679,2023/12/09,Vandalismo,Baja,7862164
IS_595415,2022-12-06,Daño estructural,Baja,17829
IS_369968,2024-03-06,Comportamiento inadecuado,Alta,16914
IS_279970,2024/07/07,Comportamiento inadecuado,Baja,17729
IS_671507,2022/11/27,Robo,Baja,18012
IS_457038,2023/04/15,Robo,Alta,17829
IS_926269,2024-06-23,Daño estructural,Media,52166
IS_631912,2023-07-14,Daño estructural,Baja_,17440
IS_820261,2023-04-21,Robo,Media,17586
IS_744725,2023/07/15,,Media,5195676
IS_372029,2023/07/12,Daño estructural,Baja*,17384
IS_52458,2023/11/25,Daño estructural,Media,16666
IS_808167,2022-11-10,Robo,Alta,17904
IS_338728,2024/06/15,Comportamiento inadecuado,Alta,52205
IS_163466,2023/10/30,Daño estructural,Alta,17451
IS_251168,2024-03-26,,Baja,18056
IS_387503,2023/08/24,Daño estructural,Alta,17734
IS_118579,2022-11-15,Robo,Baja,16717
IS_846603,2024-07-16,Vandalismo,Alta,8927341
IS_933004,2024/08/13,Vandalismo,Baja,18515
IS_788627,2024-06-27,,Baja,52042
IS_119319,2023-02-24,Daño estructural,Media,3573015
IS_894256,2023-04-01,Comportamiento inadecuado,Media,18019
IS_549336,2024/06/09,,Media,5240277
IS_327020,2023-04-19,Comportamiento inadecuado,Alta,17969
IS_935791,2024/02/09,Vandalismo,Media,7591607
IS_187147,2023-05-01,Vandalismo,Media,17975
IS_760690,2023/07/15,Comportamiento inadecuado,Alta,17974
IS_658663,2024/05/05,Daño estructural,Alta~,16700
IS_205267,2023/11/01,,Baja,18102
IS_416520,2023/09/16,Daño estructural,Alta*,17610
IS_392782,2023-10-12,Comportamiento inadecuado,Media,18387
IS_253039,2023-03-29,Comportamiento inadecuado,Alta,18586
IS_174717,2023-05-17,Daño estructural,Media,17457
IS_214436,2023-09-18,Vandalismo,Media,16976
IS_502443,2023-12-29,Daño estructural,Media_,5237126
IS_424967,2023/02/16,Daño estructural,Alta*,17627
IS_88933,2023-08-17,Vandalismo,Media,5653933
IS_222228,2022-11-07,Vandalismo,Alta,16897
IS_517860,2022-12-16,Daño estructural,Alta,17724
IS_331174,2024/07/20,Vandalismo,Baja_,52200
IS_663087,2023-02-14,Comportamiento inadecuado,Baja,18262
IS_397453,2024/05/04,Vandalismo,Alta,18026
IS_605834,2023-03-20,Comportamiento inadecuado,Alta*,16874
IS_325334,2023-09-08,Robo,Baja,17866
IS_218146,2023-04-02,Vandalismo,Media_,7126508
IS_652794,2023/01/28,,Alta*,8776081
IS_921623,2024/09/06,Comportamiento inadecuado,Alta,3568306
IS_630969,2024-08-09,Vandalismo,Alta,17581
IS_586760,2024-09-27,Daño estructural,Baja,17424
IS_441180,2024-04-09,Vandalismo,Media,17344
IS_841667,2023/02/07,Daño estructural,Alta_,18547
IS_819650,2023/09/14,Vandalismo,Baja,17220
IS_985511,2023/11/21,Daño estructural,Baja,16657
IS_630943,2024/02/22,Robo,Baja,16977
IS_290697,2024-07-23,Robo,Baja,3740686
IS_40133,2024/09/11,,Baja,18085
IS_913628,2024/09/21,,Alta,17389
IS_432899,2023-08-24,Daño estructural,Media,17773
IS_533305,2023/08/29,Daño estructural,Baja,7143517
IS_320873,2023/05/22,Daño estructural,Baja,17610
IS_452767,2022-12-11,Comportamiento inadecuado,Alta,16972
IS_3732,2024/06/17,Daño estructural,Media,18385
IS_700876,2023-12-31,Vandalismo,Alta,17322
IS_959587,2023/03/25,Daño estructural,Alta,17594
IS_301190,2023/08/08,Comportamiento inadecuado,Media,17038
IS_276146,2023-04-12,Comportamiento inadecuado,Alta,18229
IS_808049,2022-12-29,Comportamiento inadecuado,Alta_,17743
IS_484280,2024/01/06,Comportamiento inadecuado,Baja,8799600
IS_605580,2023-12-17,Robo,Media,17046
IS_91441,2024-03-02,Robo,Baja,52159
IS_943204,2023/11/01,Vandalismo,Baja,5109124
IS_233303,2022-11-04,Daño estructural,Baja,18512
IS_691200,2024-06-10,Vandalismo,Alta,16728
IS_101091,2022-12-21,Daño estructural,Alta,16911
IS_381002,2023-04-04,Comportamiento inadecuado,Media,16880
IS_479680,2024-09-06,Comportamiento inadecuado,Baja,18280
IS_787944,2024-03-31,Vandalismo,Media,17668
IS_338751,2023-10-31,Daño estructural,Alta,17245
IS_699948,2023/05/20,Vandalismo,Alta,7861595
IS_718668,2024/01/19,Robo,Media,7162223
IS_506710,2023/12/27,Comportamiento inadecuado,Alta,17120
IS_86670,2024-08-30,Comportamiento inadecuado,Baja,18469
IS_906280,2023/11/09,Vandalismo,Media,3991326
IS_209999,2023-04-30,Comportamiento inadecuado,Baja_,4985928
IS_939975,2022/11/17,Vandalismo,Media,52047
IS_184383,2023-01-02,Vandalismo,Baja,5219935
IS_783744,2022-10-15,,Media,5208757
IS_428093,2023-08-29,Robo,Baja,17965
IS_576871,2024-07-13,,Alta,7403980
IS_19948,2024/06/04,Daño estructural,Alta,17745
IS_308199,2023/11/11,Robo,Alta,52182
IS_837506,2023/04/07,Comportamiento inadecuado,Alta_,18327
IS_8216,2023-10-18,Robo,Baja,17168
IS_716617,2023-12-27,Comportamiento inadecuado,Alta,17298
IS_727136,2023/12/12,Robo,Baja,16799
IS_519125,2024/08/06,,Media,18611
IS_294379,2023-10-20,Daño estructural,Baja,17292
IS_57086,2023/01/30,,Alta,18395
IS_721118,2023-11-29,Comportamiento inadecuado,Media,16774
IS_203690,2022-12-06,Daño estructural,Media,7838836
IS_944750,2023/08/13,Robo,Alta,17804
IS_674654,2024/03/31,Comportamiento inadecuado,Baja,3573005
IS_289896,2023/01/14,Robo,Baja,18245
IS_747348,2023/01/13,,Baja,18547
IS_978720,2024/07/28,Comportamiento inadecuado,Media,18000
IS_935839,2023/06/20,Robo,Alta,18094
IS_741992,2024/01/10,Vandalismo,Baja,8775149
IS_607982,2023-02-22,Daño estructural,Alta,17380
IS_950040,2024/07/26,,Baja,17558
IS_355053,2022/10/24,Comportamiento inadecuado,Media~,17672
IS_193032,2024-07-05,Robo,Media,52183
IS_39046,2024-09-29,Daño estructural,Media,17527
IS_416807,2022-12-25,,Media,4730844
IS_428500,2024/08/13,Vandalismo,Baja,9294501
IS_869340,2023/01/13,Vandalismo,Baja,3566376
IS_737556,2023/05/22,Comportamiento inadecuado,Alta,17797
IS_164945,2023-02-14,Robo,Baja,18376
IS_83424,2023/02/27,Comportamiento inadecuado,Baja,4749900
IS_844455,2023-03-27,Robo,Media,5653825
IS_948205,2023/09/04,Daño estructural,Media,18365
IS_437986,2023-09-29,Robo,Media_,17805
IS_535912,2023/02/11,Vandalismo,Alta,17798
IS_867620,2023/05/15,,Alta,18419
IS_796038,2022-12-27,Daño estructural,Alta,18001
IS_354638,2023-12-13,Daño estructural,Baja,7595815
IS_460347,2023-09-06,Comportamiento inadecuado,Baja,7872643
IS_769145,2024/07/26,,Alta_,18256
IS_268863,2023-01-11,Robo,Baja,5196548
IS_24611,2023-08-27,Daño estructural,Baja,52126
IS_154290,2023/06/04,Vandalismo,Baja,18435
IS_161394,2022/11/09,Robo,Alta,7126531
IS_917182,2024/05/17,Comportamiento inadecuado,Alta~,52200
IS_254480,2024/07/27,Vandalismo,Alta*,52149
IS_718186,2024/02/24,Robo,Alta,16898
IS_730900,2023-05-22,Comportamiento inadecuado,Baja,18245
IS_735139,2024-01-20,Vandalismo,Baja,5240283
IS_158888,2023-06-21,Robo,Baja,52200
IS_293476,2024/08/27,Comportamiento inadecuado,Media,451531
IS_973734,2024/01/18,Comportamiento inadecuado,Alta,18245
IS_953459,2024-09-12,Robo,Alta,52107
IS_146148,2023-03-30,Daño estructural,Alta,52204
IS_818112,2023/12/27,Daño estructural,Baja,18485
IS_455092,2024/08/27,Daño estructural,Media,4737941
IS_44163,2023-10-27,Daño estructural,Baja,17941
IS_376237,2024-05-30,Robo,Alta,17538
IS_589214,2022/10/19,Comportamiento inadecuado,Baja,9292077
IS_66861,2022-11-22,Robo,Alta,17011
IS_46919,2024/09/22,Daño estructural,Alta*,17259
IS_50935,2022/11/23,Comportamiento inadecuado,Media,18332
IS_328027,2023/07/09,Daño estructural,Baja,18476
IS_562790,2024-04-18,Daño estructural,Alta,17701
IS_583802,2023/09/20,Comportamiento inadecuado,Alta,17162
IS_209284,2024-04-21,Daño estructural,Baja,18304
IS_429091,2024-03-08,Comportamiento inadecuado,Media,17075
IS_842324,2023-07-23,Vandalismo,Baja,16820
IS_986899,2023-06-06,Robo,Baja,17732
IS_130195,2023/06/23,Vandalismo,Alta,5240285
IS_693646,2024-10-07,Daño estructural,Baja,17089
IS_156609,2024-09-17,Daño estructural,Media_,18570
IS_522206,2023-01-11,Daño estructural,Baja,5653903
IS_205564,2024/06/14,Vandalismo,Alta,5211511
IS_674926,2023/07/18,Vandalismo,Media,17608
IS_205389,2023/04/24,,Media,16964
IS_243857,2023/08/31,Vandalismo,Media,52177
IS_537604,2024/07/31,Vandalismo,Alta,17878
IS_242905,2023/01/26,Comportamiento inadecuado,Alta~,18052
IS_947810,2023/02/03,Daño estructural,Alta_,18068
IS_75639,2024-08-04,Daño estructural,Media,18127
IS_195145,2024/05/01,Comportamiento inadecuado,Alta,17659
IS_122938,2023-02-13,Comportamiento inadecuado,Baja,18632
IS_825346,2024-04-17,,Alta,18297
IS_365989,2023-03-23,Daño estructural,Alta,17179
IS_52059,2022-12-15,Daño estructural,Media,17716
IS_546980,2024/04/16,,Media,16717
IS_725234,2023-11-10,,Media,17411
IS_44856,2024-05-02,Robo,Alta,5241172
IS_484748,2023/08/13,Comportamiento inadecuado,Alta,17966
IS_519000,2024/01/28,Robo,Media,52131
IS_580886,2023-08-27,Vandalismo,Media,17074
IS_90312,2023-03-25,Daño estructural,Alta*,6819622
IS_880437,2023-01-29,Robo,Media,17455
IS_999548,2023/06/21,Robo,Baja,17784
IS_808354,2024/08/07,Comportamiento inadecuado,Media,17101
IS_471425,2024-01-01,Daño estructural,Alta,17900
IS_435836,2024/08/20,Vandalismo,Baja,17524
IS_838757,2024/03/14,Comportamiento inadecuado,Media,18478
IS_459147,2024-07-06,Robo,Alta,18627
IS_405127,2024/04/29,Robo,Media,17556
IS_752748,2023/05/18,Daño estructural,Baja,18451
IS_954413,2022/10/24,Comportamiento inadecuado,Alta,17783
IS_570015,2023-04-13,Vandalismo,Alta,16699
IS_214286,2022/10/30,Robo,Alta,16885
IS_818377,2022/10/22,Robo,Baja,17135
IS_625674,2024-07-21,Comportamiento inadecuado,Media,18189
IS_814453,2024/09/16,Daño estructural,Baja,9263613
IS_4718,2024-04-30,Vandalismo,Media,18335
IS_701755,2023-01-11,Daño estructural,Alta,16716
IS_950731,2023/02/12,Vandalismo,Alta,18407
IS_357905,2024/05/26,Vandalismo,Alta,52214
IS_198653,2024-09-16,Comportamiento inadecuado,Media_,17518
IS_390418,2024/01/06,Daño estructural,Media,18347
IS_642120,2023-08-10,Daño estructural,Alta,5220743
IS_718635,2024-10-06,Vandalismo,Media,4988049
IS_53858,2023/11/23,,Baja,17568
IS_939905,2024/09/11,Vandalismo,Baja,7943813
IS_291691,2023/03/01,Comportamiento inadecuado,Alta,17555
IS_468571,2024/04/23,Vandalismo,Alta,17537
IS_50885,2023/01/21,Comportamiento inadecuado,Baja,3991194
IS_460344,2023-03-17,Daño estructural,Media,4792812
IS_944232,2022-12-03,Robo,Media,17863
IS_122702,2024/05/31,Comportamiento inadecuado,Baja,3960929
IS_955961,2023/01/28,Robo,Media,17437
IS_531171,2024/03/04,Daño estructural,Media,17824
IS_466226,2024/05/12,Comportamiento inadecuado,Baja,16981
IS_468295,2022-12-05,Robo,Baja,18454
IS_266198,2024/09/04,,Baja,18574
IS_587723,2022/12/02,Daño estructural,Media,52192
IS_458026,2023-02-03,Robo,Media,17939
IS_401659,2023/11/30,Vandalismo,Media,18451
IS_279704,2024/04/28,Robo,Baja,18319
IS_909701,2022/11/25,Vandalismo,Alta,17849
IS_784068,2024/10/08,Vandalismo,Alta_,18329
IS_838249,2023/04/16,Vandalismo,Baja,16778
IS_665212,2024-03-05,Robo,Baja,7908048
IS_993851,2024-05-05,Daño estructural,Alta,18423
IS_820981,2024/03/08,Robo,Baja,3573058
IS_766579,2024-07-18,Robo,Alta,16926
IS_456720,2023/05/11,,Baja,17702
IS_455719,2024/09/02,,Media,17376
IS_229143,2022-11-11,Daño estructural,Media,52094
IS_595420,2022/10/12,Vandalismo,Baja,9049654
IS_945983,2023-02-12,Vandalismo,Baja,17303
IS_688826,2023/05/17,Robo,Media,9438374
IS_140445,2023/04/12,Daño estructural,Alta,18427
IS_411975,2024/07/08,Daño estructural,Alta*,17649
IS_446371,2022-10-20,Daño estructural,Media,7247916
IS_613892,2022-12-01,Comportamiento inadecuado,Media,6819626
IS_948848,2024/06/17,Vandalismo,Baja,17748
IS_536141,2023/05/18,Vandalismo,Alta,17336
IS_268092,2023/10/13,Robo,Baja,16672
IS_859942,2024-01-25,Daño estructural,Alta,18380
IS_762174,2023/08/07,Comportamiento inadecuado,Media,4730886
IS_111060,2024-09-17,Robo,Baja,16751
IS_173819,2023/08/07,Vandalismo,Media,18204
IS_658815,2023/08/09,,Baja,5653995
IS_942255,2023/02/17,Comportamiento inadecuado,Baja,18430
IS_126375,2023-02-22,Comportamiento inadecuado,Media,17015
IS_566684,2023-06-02,Robo,Baja,16665
IS_178749,2023/12/17,Daño estructural,Baja,17317
IS_645699,2024-03-14,,Baja*,52060
IS_301438,2023-06-23,Robo,Media,7074605
IS_960065,2023-05-30,Daño estructural,Alta,18388
IS_926113,2024-01-12,Robo,Baja,18250
IS_710924,2024-01-03,Robo,Alta~,3531281
IS_572415,2023/06/19,Daño estructural,Baja,4985933
IS_155446,2024-08-13,Vandalismo,Baja,17903
IS_949953,2023/03/27,Daño estructural,Media,17083
IS_794483,2022-10-23,Comportamiento inadecuado,Baja,18330
IS_155307,2022/12/11,Robo,Alta,16831
IS_223841,2024-09-04,Comportamiento inadecuado,Baja,5219931
IS_612476,2024-09-02,Daño estructural,Alta,7943776
IS_455972,2024-10-03,Comportamiento inadecuado,Baja,17343
IS_272977,2023-02-08,Robo,Alta,4988302
IS_302402,2024-06-03,Vandalismo,Media,17048
IS_616428,2023-04-21,Vandalismo,Media,17987
IS_616706,2024-03-17,,Alta,5654014
IS_150158,2024-01-01,Robo,Media,451542
IS_100209,2023-01-15,Robo,Media~,3960567
IS_831954,2024/08/17,Vandalismo,Alta_,8780154
IS_367610,2023/04/07,Robo,Media,5219931
IS_4477,2023-06-14,Vandalismo,Media,18222
IS_317220,2024/01/15,,Alta,52198
IS_319703,2023/06/19,Vandalismo,Alta~,17081
IS_549580,2023-08-09,Daño estructural,Baja,17457
IS_83459,2024-06-27,Robo,Media,16831
IS_878519,2024/09/10,Robo,Media,17416
IS_632303,2023-05-29,Comportamiento inadecuado,Media,4704508
IS_149901,2024/03/30,Vandalismo,Baja,5653933
IS_714762,2022-12-30,Daño estructural,Media,7591618
IS_734226,2024-01-22,Vandalismo,Baja_,7356676
IS_311504,2023/06/03,Daño estructural,Media,17470
IS_388895,2024-01-19,Comportamiento inadecuado,Baja,16749
IS_941885,2023/10/15,Robo,Media,8786012
IS_187128,2023-05-13,Robo,Alta,17200
IS_360520,2023-07-19,Daño estructural,Media,18148
IS_661359,2023-10-23,Vandalismo,Media,17737
IS_933295,2023-10-16,Vandalismo,Alta,17556
IS_672795,2024-09-14,Daño estructural,Baja,5653995
IS_36784,2023/01/25,,Baja,18333
IS_315752,2023/11/27,Daño estructural,Media,8799551
IS_328553,2023-02-23,Vandalismo,Alta,17577
IS_966014,2023-07-16,Daño estructural,Media,18134
IS_659820,2023/12/05,Robo,Media,18163
IS_357933,2023/10/13,Daño estructural,Alta,18139
IS_454004,2024/08/06,Vandalismo,Alta,18436
IS_210215,2023-01-06,Comportamiento inadecuado,Baja,17009
IS_457341,2022/11/04,Comportamiento inadecuado,Baja,17824
IS_270869,2024/01/03,Vandalismo,Media,5653963
IS_206585,2024/02/25,Vandalismo,Media,18081
IS_443316,2022-11-14,Daño estructural,Baja,52130
IS_527282,2024/08/14,Vandalismo,Baja,16881
IS_293489,2023-07-02,Robo,Media,52094
IS_855388,2024/07/29,,Media,5237114
IS_113672,2022-11-18,Comportamiento inadecuado,Alta,16697
IS_233159,2024-07-12,Comportamiento inadecuado,Baja,16940
IS_630556,2023/12/24,Robo,Media,5219933
IS_767271,2023-07-14,Comportamiento inadecuado,Media,16769
IS_65008,2023/05/19,Vandalismo,Alta,17514
IS_275243,2024-04-22,Comportamiento inadecuado,Alta,5241187
IS_82907,2024/06/30,Robo,Baja,18112
IS_632477,2024-09-15,Daño estructural,Media,16943
IS_355835,2024-02-26,Vandalismo,Media,17588
IS_816783,2024-05-20,Robo,Media,3573056
IS_241487,2024/02/25,Comportamiento inadecuado,Media,4983958
IS_961501,2023-07-18,Comportamiento inadecuado,Media,18407
IS_815688,2022/10/10,,Alta,17482
IS_286734,2024-01-11,Daño estructural,Baja,18405
IS_23591,2024-03-14,Comportamiento inadecuado,Baja*,7107695
IS_300551,2024/07/10,Daño estructural,Alta,8218587
IS_859593,2024-07-18,Comportamiento inadecuado,Media,7841427
IS_848559,2023-03-29,Daño estructural,Media,18519
IS_745433,2024/05/29,Comportamiento inadecuado,Alta,17399
IS_844411,2024-04-07,Daño estructural,Baja,17257
IS_588972,2023/02/06,Vandalismo,Alta,16753
IS_566692,2023-01-30,Comportamiento inadecuado,Baja,17116
IS_424384,2023-10-26,Vandalismo,Baja,16997
IS_940239,2023/06/22,Comportamiento inadecuado,Baja*,18293
IS_639161,2024-05-12,Robo,Baja*,17396
IS_125422,2023-07-11,Robo,Baja,7853205
IS_294013,2023-08-07,Daño estructural,Baja,17398
IS_562717,2024/01/16,,Baja~,5653737
IS_855276,2024/06/07,Daño estructural,Media,5240286
IS_41280,2024/06/15,Vandalismo,Baja,17808
IS_925548,2024/08/03,Daño estructural,Alta,7403983
IS_471914,2023/06/19,Robo,Baja,3568167
IS_402460,2023/06/13,Daño estructural,Baja,18312
IS_485740,2024-09-03,,Media,17198
IS_600448,2024/09/13,Comportamiento inadecuado,Alta,52202
IS_198318,2024-09-29,Comportamiento inadecuado,Baja,17398
IS_835741,2022/11/23,Comportamiento inadecuado,Media,9424150
IS_831438,2023/04/15,Robo,Media,17815
IS_946033,2023-01-07,Robo,Baja,17943
IS_260055,2023-11-02,Vandalismo,Baja~,17190
IS_724990,2023/10/06,Robo,Alta,16977
IS_54929,2023/04/12,Daño estructural,Baja,16945
IS_639890,2022/11/27,Comportamiento inadecuado,Media,18098
IS_848128,2023-05-11,,Media,17354
IS_481958,2024/04/28,Comportamiento inadecuado,Alta,5075332
IS_924612,2024-05-19,Comportamiento inadecuado,Alta,18446
IS_695076,2024-03-24,Robo,Baja,17728
IS_904755,2024-09-16,Vandalismo,Baja,8891581
IS_396012,2024-01-06,Vandalismo,Media,17876
IS_672766,2024-03-09,Robo,Alta,17350
IS_687250,2022-12-01,Daño estructural,Alta,17433
IS_469454,2024/02/07,Daño estructural,Baja,17587
IS_884617,2022-12-26,Vandalismo,Alta,18390
IS_28183,2023/04/23,Vandalismo,Media,17796
IS_975629,2022/11/22,,Baja,17770
IS_384749,2024/07/06,Vandalismo,Media_,16733
IS_31686,2022-12-08,Vandalismo,Baja,16997
IS_355607,2023-10-15,Vandalismo,Baja,18518
IS_213069,2023/10/14,Comportamiento inadecuado,Baja,18562
IS_471839,2024-10-03,Vandalismo,Media,16853
IS_160891,2024/07/29,Robo,Baja,52126
IS_335426,2024/02/17,Comportamiento inadecuado,Media,16958
IS_723190,2024-09-10,Daño estructural,Media,18340
IS_622706,2023/07/31,Vandalismo,Baja,17415
IS_36556,2023-08-04,Vandalismo,Media,18292
IS_382396,2023/08/31,Vandalismo,Alta,7927322
IS_324541,2023/06/01,Daño estructural,Alta,17199
IS_793460,2024-03-11,Daño estructural,Baja,16945
IS_551093,2023/07/31,Daño estructural,Media,8799552
IS_192420,2022/10/17,Vandalismo,Baja,18317
IS_996020,2023/04/19,Robo,Media,18636
IS_221313,2023-02-05,Vandalismo,Media_,16714
IS_163689,2023-05-29,,Baja,9295425
IS_998679,2023-04-04,Robo,Alta,17280
IS_179969,2023-11-19,,Media,52181
IS_53068,2023-07-19,Vandalismo,Baja,4985933
IS_411876,2022/11/10,Comportamiento inadecuado,Media,17826
IS_876016,2024/06/21,Vandalismo,Baja,17591
IS_656291,2022/12/13,Daño estructural,Media,5246185
IS_159817,2023/08/05,Robo,Alta,18172
IS_609944,2022/11/08,Daño estructural,Alta,18452
IS_445517,2024-08-13,Robo,Baja,18555
IS_813253,2023-11-20,Daño estructural,Alta,16849
IS_628150,2023/09/13,Comportamiento inadecuado,Media,17263
IS_833367,2023/01/20,Daño estructural,Media,18045
IS_920573,2023-09-16,Vandalismo,Baja*,18310
IS_398156,2024/09/03,Daño estructural,Media,3569222
IS_707363,2023/12/02,Daño estructural,Baja,16723
IS_999961,2023-04-12,Robo,Baja,52177
IS_502567,2024-01-06,Robo,Baja,17743
IS_336870,2024-09-05,Comportamiento inadecuado,Alta,17969
IS_522233,2024/04/20,Daño estructural,Baja,5654045
IS_653429,2023/04/11,Daño estructural,Baja,18155
IS_145620,2024/05/10,,Baja,17103
IS_993283,2024-09-03,Comportamiento inadecuado,Media,18018
IS_935798,2023-09-12,Vandalismo,Alta,17179
IS_341195,2024-03-11,Daño estructural,Media,18454
IS_192749,2023/08/04,Daño estructural,Media,7861595
IS_75919,2023/07/23,Daño estructural,Alta,17360
IS_41214,2023/03/03,Vandalismo,Media,7144128
IS_972033,2023/12/07,Vandalismo,Media,52067
IS_145607,2024/05/12,,Alta~,18368
IS_538713,2024/07/08,Daño estructural,Baja~,18425
IS_968088,2024-03-02,Robo,Baja,52047
IS_575870,2022-10-22,Robo,Media,5204992
IS_273780,2022-11-11,Comportamiento inadecuado,Alta,17712
IS_586743,2023/12/15,Vandalismo,Baja,5237130
IS_778298,2023-02-11,Robo,Media,7247843
IS_958884,2024/09/20,,Media,17599
IS_861416,2023-12-06,Vandalismo,Alta~,5237126
IS_947284,2023/11/28,,Media,4795654
IS_943085,2023-03-05,Comportamiento inadecuado,Baja,17643
IS_69497,2024/05/25,Comportamiento inadecuado,Media,7928019
IS_354614,2023-11-01,,Media,18261
IS_311645,2023/07/18,Comportamiento inadecuado,Baja,7802438
IS_836685,2023-09-15,Vandalismo,Alta,17986
IS_305837,2023/10/13,Daño estructural,Media,9187543
IS_902980,2024-05-16,Comportamiento inadecuado,Media,17220
IS_687037,2024-01-06,Vandalismo,Media,18355
IS_318953,2023-10-03,Robo,Alta,17775
IS_730760,2024/06/13,Vandalismo,Alta,16827
IS_906446,2024-03-13,Robo,Alta,16736
IS_306551,2023-05-05,Comportamiento inadecuado,Media,18123
IS_331467,2023/12/18,Vandalismo,Media,7861595
IS_15187,2023-10-03,Robo,Baja,17837
IS_147836,2022/11/27,Vandalismo,Media,17469
IS_943229,2023-05-27,Daño estructural,Media,9049654
IS_825187,2023-08-19,Comportamiento inadecuado,Alta,17892
IS_141477,2024-03-18,Vandalismo,Baja,17890
IS_265280,2024/04/09,Daño estructural,Media,18363
IS_868663,2024-09-28,Daño estructural,Baja_,18371
IS_447303,2023-04-29,Vandalismo,Baja,7248199
IS_618862,2023/12/31,Daño estructural,Alta,18179
IS_259994,2024/05/27,Robo,Baja,17268
IS_27456,2024-10-08,Daño estructural,Baja,16848
IS_775482,2024/08/21,Daño estructural,Alta,18266
IS_313543,2024/02/16,Robo,Alta,17314
IS_532430,2023-06-18,Vandalismo,Baja,5237121
