ID,FechaIntervencion,TipoIntervencion,EstadoPrevio,EstadoPosterior,JuegoID,IncidenciaID
MA_040418,2024-10-11,Preventivo,Operativo,Operativo,JG_191033,
MA_040419,2024.10.11,Preventivo,,Operativo,JG_995240,
MA_040420,2024-10-11,Prevetivo,Operativo,Operativo,JG_693690,
MA_040421,2024-10-11,Preventivo,,Operativo,JG_559715,
MA_040422,2024-10-11,Preventivo,Operativo,Operativo,JG_70416,
MA_040423,2024-10-11,Preventivo,,Operativo,JG_42904,
MA_040424,2024-10-11,Preventivo,Operativo,Operativo,JG_877028,
MA_040425,2024-10-11,Prevetivo,Operativo,Operativo,JG_831254,
MA_040426,2024-10-11,Preventivo,Operativo,Operativo,JG_85020,
MA_040427,2024-10-11,Preventivo,Operativo,Operativo,JG_201524,
MA_040428,2024-10-11,Preventivo,Operativo,Operativo,JG_14854,
MA_040429,2024-10-11,Preventivo,Operativo,Operativo,JG_429224,
MA_040430,2024-10-11,Preventivo,Operativo,,JG_296702,
MA_040431,2024-10-11,Preventivo,Operativo,,JG_603296,
MA_040432,2024-10-11,Prevetivo,Operativo,Operativo,JG_762241,
MA_040433,2024-10-11,Preventivo,Operativo,Operativo,JG_973756,
MA_040434,,Preventivo,Operativo,Operativo,JG_50558,
MA_040435,10/11/2024,Preventivo,Operativo,Operativo,JG_132568,
MA_040436,2024-10-11,Preventivo,Operativo,Operativo,JG_700591,
MA_040437,2024-10-11,Preventivo,,Operativo,JG_453538,
MA_040438,2024-10-11,Preventivo,Operativo,Operativo,JG_830325,
MA_040439,2024-10-11,Preventivo,Operativo,Operativo,JG_766738,
MA_040440,2024-10-11,Preventivo,Operativo,Operativo,JG_929612,
MA_040441,2024-10-11,Preventivo,,Operativo,JG_636006,
MA_040442,2024-10-11,Preventivo,Operativo,Operativo,JG_899761,
MA_040443,2024-10-11,Preventivo,Operativo,Operativo,JG_564781,
MA_040444,2024-10-11,Preventivo,Operativo,Operativo,JG_824928,
MA_040445,2024-10-11,Prevetivo,Operativo,Operativo,JG_138087,
MA_040446,2024-10-11,Preventivo,Operativo,Operativo,JG_85781,
MA_040447,2024-10-11,Preventivo,Operativo,Operativo,JG_984402,
MA_040448,2024-10-11,Preventivo,Operativo,Operativo,JG_412130,
MA_040449,2024.10.11,Preventivo,Operativo,Operativo,JG_59547,
MA_040450,2024-10-11,Preventivo,Operativo,Operativo,JG_565344,
MA_040451,2024-10-11,Preventivo,Operativo,Operativo,JG_307477,
MA_040452,2024-10-11,Prevetivo,Operativo,Operativo,JG_382786,
MA_040453,2024-10-11,Preventivo,,Operativo,JG_575718,
MA_040454,2024-10-11,Preventivo,Operativo,Operativo,JG_36951,
MA_040455,2024-10-11,Preventivo,Operativo,,JG_554635,
MA_040456,,Preventivo,Operativo,Operativo,JG_859549,
MA_040457,2024-10-11,Preventivo,Operativo,Operativo,JG_360383,
MA_040458,2024-10-11,Preventivo,Operativo,Operativo,JG_262756,
MA_040459,2024-10-11,Preventivo,Operativo,Operativo,JG_199327,
MA_040460,2024-10-11,Preventivo,Operativo,Operativo,JG_766754,
MA_040461,2024-10-11,Preventivo,Operativo,Operativo,JG_690776,
MA_040462,10/11/2024,Preventivo,Operativo,Operativo,JG_391704,
MA_040463,,Preventivo,Operativo,Operativo,JG_187993,
MA_040464,11-10-2024,Preventivo,Operativo,Operativo,JG_772506,
MA_040465,2024-10-11,Preventivo,Operativo,Operativo,JG_928149,
MA_040466,2024-10-11,Preventivo,Operativo,Operativo,JG_840195,
MA_040467,2024.10.11,Preventivo,,Operativo,JG_947114,
MA_040468,2024-10-11,Preventivo,Operativo,Operativo,JG_676669,
MA_040469,2024-10-11,Preventivo,,Operativo,JG_923127,
MA_040470,,Preventivo,Operativo,Operativo,JG_471236,
MA_040471,2024-10-11,Preventivo,Operativo,Operativo,JG_501777,
MA_040472,2024-10-11,Preventivo,Operativo,Operativo,JG_530111,
MA_040473,10/11/2024,Preventivo,Operativo,Operativo,JG_216620,
MA_040474,2024-10-11,Preventivo,Operativo,Operativo,JG_992795,
MA_040475,,Preventivo,Operativo,Operativo,JG_95047,
MA_040476,2024.10.11,Preventivo,Operativo,Operativo,JG_932942,
MA_040477,2024-10-11,Preventivo,Operativo,Operativo,JG_81767,
MA_040478,,Preventivo,Operativo,Operativo,JG_30885,
MA_040479,2024.10.11,Preventivo,Operativo,Operativo,JG_15959,
MA_040480,,Preventivo,Operativo,Operativo,JG_500806,
MA_040481,2024-10-11,Preventivo,Operativo,Operativo,JG_597106,
MA_040482,2024-10-11,Preventivo,Operativo,Operativo,JG_339198,
MA_040483,2024.10.11,Preventivo,Operativo,Operativo,JG_297240,
MA_040484,,Preventivo,Operativo,Operativo,JG_75244,
MA_040485,2024-10-11,Preventivo,Operativo,Operativo,JG_452892,
MA_040486,2024-10-11,Preventivo,Operativo,Operativo,JG_732668,
MA_040487,2024-10-11,Preventivo,Operativo,Operativo,JG_804878,
MA_040488,2024-10-11,Prevetivo,Operativo,Operativo,JG_129831,
MA_040489,11-10-2024,Preventivo,Operativo,Operativo,JG_92433,
MA_040490,2024.10.11,Preventivo,Operativo,Operativo,JG_119750,
MA_040491,,Preventivo,Operativo,,JG_64425,
MA_040492,2024-10-11,Preventivo,Operativo,Operativo,JG_451083,
MA_040493,2024-10-11,Preventivo,Operativo,Operativo,JG_247367,
MA_040494,2024-10-11,Preventivo,,Operativo,JG_961206,
MA_040495,2024.10.11,Preventivo,Operativo,Operativo,JG_911185,
MA_040496,2024-10-11,Preventivo,Operativo,Operativo,JG_618072,
MA_040497,2024-10-11,Preventivo,Operativo,Operativo,JG_522984,
MA_040498,10/11/2024,Preventivo,Operativo,,JG_111074,
MA_040499,2024-10-11,Preventivo,Operativo,Operativo,JG_673998,
MA_040500,2024-10-11,Preventivo,Operativo,Operativo,JG_586971,
MA_040501,2024-10-11,Preventivo,Operativo,,JG_376997,
MA_040502,2024-10-11,Preventivo,Operativo,Operativo,JG_137738,
MA_040503,2024-10-11,Preventivo,Operativo,Operativo,JG_938465,
MA_040504,2024-10-11,Prevetivo,Operativo,Operativo,JG_886383,
MA_040505,2024-10-11,Preventivo,Operativo,Operativo,JG_1516,
MA_040506,2024-10-11,Preventivo,Operativo,,JG_730547,
MA_040507,2024-10-11,Prevetivo,Operativo,Operativo,JG_376119,
MA_040508,2024-10-11,Preventivo,Operativo,Operativo,JG_811756,
MA_040509,2024-10-11,Preventivo,Operativo,Operativo,JG_154122,
MA_040510,2024-10-11,Preventivo,Operativo,,JG_289914,
MA_040511,2024-10-11,Preventivo,Operativo,Operativo,JG_81036,
MA_040512,2024-10-11,Preventivo,,Operativo,JG_396500,
MA_040513,2024-10-11,Preventivo,Operativo,Operativo,JG_722574,
MA_040514,2024.10.11,Preventivo,Operativo,Operativo,JG_183355,
MA_040515,,Prevetivo,Operativo,Operativo,JG_889030,
MA_040516,,Preventivo,Operativo,Operativo,JG_539244,
MA_040517,,Preventivo,Operativo,Operativo,JG_829492,
MA_040518,2024-10-11,Preventivo,Operativo,Operativo,JG_637764,
MA_040519,2024-10-11,Preventivo,Operativo,Operativo,JG_298574,
MA_040520,2024-10-11,Preventivo,Operativo,Operativo,JG_999547,
MA_040521,2024-10-11,Preventivo,Operativo,Operativo,JG_221077,
MA_040522,10/11/2024,Prevetivo,Operativo,Operativo,JG_786031,
MA_040523,2024-10-11,Prevetivo,Operativo,Operativo,JG_821398,
MA_040524,2024-10-11,Preventivo,Operativo,Operativo,JG_685753,
MA_040525,2024-10-11,Preventivo,,Operativo,JG_835584,
MA_040526,,Preventivo,Operativo,Operativo,JG_538102,
MA_040527,,Preventivo,Operativo,,JG_268184,
MA_040528,2024.10.11,Preventivo,Operativo,Operativo,JG_703894,
MA_040529,2024-10-11,Preventivo,Operativo,Operativo,JG_277595,
MA_040530,11-10-2024,Prevetivo,Operativo,Operativo,JG_253982,
MA_040531,2024-10-11,Preventivo,Operativo,Operativo,JG_132159,
MA_040532,2024-10-11,Prevetivo,Operativo,Operativo,JG_469410,
MA_040533,2024-10-11,Preventivo,Operativo,Operativo,JG_144370,
MA_040534,2024-10-11,Preventivo,Operativo,Operativo,JG_451730,
MA_040535,2024-10-11,Preventivo,Operativo,,JG_573516,
MA_040536,2024-10-11,Preventivo,Operativo,Operativo,JG_868914,
MA_040537,2024-10-11,Preventivo,Operativo,Operativo,JG_405376,
MA_040538,2024-10-11,Preventivo,Operativo,Operativo,JG_257831,
MA_040539,2024.10.11,Preventivo,Operativo,Operativo,JG_502583,
MA_040540,,Preventivo,Operativo,Operativo,JG_971299,
MA_040541,10/11/2024,Preventivo,Operativo,Operativo,JG_351529,
MA_040542,2024-10-11,Preventivo,Operativo,Operativo,JG_88121,
MA_040543,2024-10-11,Preventivo,Operativo,Operativo,JG_857580,
MA_040544,,Preventivo,Operativo,Operativo,JG_816014,
MA_040545,2024-10-11,Preventivo,Operativo,Operativo,JG_19240,
MA_040546,2024-10-11,Preventivo,Operativo,Operativo,JG_436595,
MA_040547,2024-10-11,Preventivo,Operativo,Operativo,JG_860545,
MA_040548,11-10-2024,Preventivo,Operativo,,JG_987985,
MA_040549,10/11/2024,Preventivo,Operativo,Operativo,JG_986031,
MA_040550,2024-10-11,Preventivo,Operativo,Operativo,JG_341122,
MA_040551,2024-10-11,Preventivo,Operativo,Operativo,JG_264229,
MA_040552,2024-10-11,Preventivo,Operativo,Operativo,JG_230334,
MA_040553,2024-10-11,Preventivo,Operativo,Operativo,JG_613144,
MA_040554,10/11/2024,Preventivo,Operativo,Operativo,JG_671555,
MA_040555,2024-10-11,Preventivo,Operativo,Operativo,JG_605085,
MA_040556,2024-10-11,Preventivo,Operativo,,JG_309829,
MA_040557,2024-10-11,Preventivo,Operativo,,JG_120862,
MA_040558,,Preventivo,Operativo,Operativo,JG_245929,
MA_040559,10/11/2024,Preventivo,Operativo,Operativo,JG_132382,
MA_040560,2024-10-11,Preventivo,Operativo,Operativo,JG_995723,
MA_040561,10/11/2024,Preventivo,Operativo,Operativo,JG_568326,
MA_040562,2024.10.11,Preventivo,Operativo,Operativo,JG_529226,
MA_040563,2024-10-11,Preventivo,Operativo,Operativo,JG_677921,
MA_040564,2024-10-11,Preventivo,Operativo,,JG_402825,
MA_040565,2024-10-11,Preventivo,Operativo,Operativo,JG_710578,
MA_040566,10/11/2024,Prevetivo,Operativo,Operativo,JG_954310,
MA_040567,10/11/2024,Preventivo,,Operativo,JG_327662,
MA_040568,2024-10-11,Preventivo,Operativo,Operativo,JG_492884,
MA_040569,2024-10-11,Preventivo,Operativo,Operativo,JG_175498,
MA_040570,2024-10-11,Preventivo,Operativo,,JG_544163,
MA_040571,11-10-2024,Preventivo,,Operativo,JG_201127,
MA_040572,2024-10-11,Preventivo,Operativo,Operativo,JG_121489,
MA_040573,2024-10-11,Preventivo,Operativo,Operativo,JG_912809,
MA_040574,2024-10-11,Preventivo,Operativo,Operativo,JG_100274,
MA_040575,2024-10-11,Preventivo,Operativo,Operativo,JG_766054,
MA_040576,2024-10-11,Preventivo,Operativo,Operativo,JG_917207,
MA_040577,2024-10-11,Preventivo,,Operativo,JG_761667,
MA_040578,2024.10.11,Prevetivo,Operativo,Operativo,JG_63154,
MA_040579,,Preventivo,Operativo,Operativo,JG_27322,
MA_040580,2024-10-11,Prevetivo,Operativo,Operativo,JG_124329,
MA_040581,2024-10-11,Preventivo,Operativo,Operativo,JG_698983,
MA_040582,2024-10-11,Preventivo,,Operativo,JG_188671,
MA_040583,,Preventivo,Operativo,Operativo,JG_671505,
MA_040584,2024-10-11,Preventivo,Operativo,,JG_179502,
MA_040585,2024-10-11,Preventivo,,Operativo,JG_363927,
MA_040586,11-10-2024,Preventivo,Operativo,Operativo,JG_149048,
MA_040587,10/11/2024,Preventivo,Operativo,,JG_559135,
MA_040588,2024-10-11,Preventivo,Operativo,Operativo,JG_314834,
MA_040589,,Prevetivo,Operativo,Operativo,JG_756322,
MA_040590,2024-10-11,Prevetivo,Operativo,Operativo,JG_620419,
MA_040591,2024-10-11,Preventivo,Operativo,Operativo,JG_578032,
MA_040592,2024.10.11,Preventivo,Operativo,Operativo,JG_228751,
MA_040593,2024-10-11,Preventivo,Operativo,,JG_858106,
MA_040594,2024-10-11,Preventivo,Operativo,Operativo,JG_851303,
MA_040595,2024-10-11,Preventivo,Operativo,Operativo,JG_496046,
MA_040596,2024-10-11,Preventivo,Operativo,Operativo,JG_33680,
MA_040597,2024-10-11,Preventivo,Operativo,Operativo,JG_262208,
MA_040598,2024-10-11,Prevetivo,Operativo,Operativo,JG_614981,
MA_040599,2024-10-11,Preventivo,Operativo,Operativo,JG_406324,
MA_040600,,Preventivo,Operativo,Operativo,JG_58199,
MA_040601,2024-10-11,Preventivo,,,JG_402713,
MA_040602,2024-10-11,Preventivo,Operativo,Operativo,JG_762634,
MA_040603,2024-10-11,Preventivo,Operativo,Operativo,JG_853043,
MA_040604,2024-10-11,Preventivo,Operativo,Operativo,JG_359261,
MA_040605,2024-10-11,Preventivo,Operativo,Operativo,JG_374662,
MA_040606,2024-10-11,Preventivo,,Operativo,JG_355058,
MA_040607,2024-10-11,Preventivo,Operativo,Operativo,JG_980457,
MA_040608,2024-10-11,Prevetivo,Operativo,Operativo,JG_59764,
MA_040609,11-10-2024,Preventivo,Operativo,Operativo,JG_970565,
MA_040610,2024-10-11,Preventivo,Operativo,Operativo,JG_739374,
MA_040611,2024-10-11,Preventivo,Operativo,Operativo,JG_518850,
MA_040612,2024-10-11,Preventivo,Operativo,Operativo,JG_76557,
MA_040613,2024-10-11,Prevetivo,,Operativo,JG_158295,
MA_040614,2024-10-11,Preventivo,Operativo,Operativo,JG_228160,
MA_040615,2024-10-11,Preventivo,,,JG_674991,
MA_040616,,Preventivo,Operativo,Operativo,JG_722108,
MA_040617,2024-10-11,Preventivo,Operativo,Operativo,JG_666724,
MA_040618,2024-10-11,Preventivo,Operativo,Operativo,JG_831686,
MA_040619,2024-10-11,Prevetivo,,Operativo,JG_162347,
MA_040620,2024-10-11,Preventivo,Operativo,Operativo,JG_259710,
MA_040621,2024-10-11,Prevetivo,Operativo,,JG_72943,
MA_040622,2024-10-11,Preventivo,Operativo,Operativo,JG_226982,
MA_040623,2024-10-11,Preventivo,Operativo,,JG_510199,
MA_040624,2024-10-11,Preventivo,Operativo,Operativo,JG_460575,
MA_040625,2024-10-11,Preventivo,Operativo,,JG_429976,
MA_040626,2024-10-11,Preventivo,Operativo,Operativo,JG_277766,
MA_040627,10/11/2024,Preventivo,,Operativo,JG_66442,
MA_040628,10/11/2024,Preventivo,,Operativo,JG_46359,
MA_040629,2024-10-11,Preventivo,Operativo,,JG_972488,
MA_040630,2024-10-11,Preventivo,Operativo,Operativo,JG_348401,
MA_040631,2024-10-11,Preventivo,Operativo,Operativo,JG_246228,
MA_040632,2024-10-11,Preventivo,,Operativo,JG_35704,
MA_040633,2024-10-11,Preventivo,Operativo,Operativo,JG_832649,
MA_040634,2024-10-11,Preventivo,Operativo,Operativo,JG_290952,
MA_040635,11-10-2024,Prevetivo,Operativo,Operativo,JG_562000,
MA_040636,2024-10-11,Preventivo,Operativo,Operativo,JG_680195,
MA_040637,2024-10-11,Preventivo,Operativo,Operativo,JG_108722,
MA_040638,2024-10-11,Preventivo,Operativo,,JG_799294,
MA_040639,2024-10-11,Prevetivo,Operativo,Operativo,JG_175015,
MA_040640,2024-10-11,Preventivo,Operativo,Operativo,JG_615456,
MA_040641,11-10-2024,Preventivo,Operativo,Operativo,JG_338579,
MA_040642,2024-10-11,Preventivo,Operativo,Operativo,JG_673800,
MA_040643,2024-10-11,Preventivo,Operativo,Operativo,JG_289996,
MA_040644,2024-10-11,Preventivo,Operativo,Operativo,JG_753505,
MA_040645,2024.10.11,Preventivo,Operativo,Operativo,JG_770751,
MA_040646,10/11/2024,Preventivo,Operativo,Operativo,JG_839349,
MA_040647,2024-10-11,Preventivo,,Operativo,JG_999136,
MA_040648,2024-10-11,Preventivo,,Operativo,JG_259851,
MA_040649,2024.10.11,Preventivo,Operativo,Operativo,JG_46073,
MA_040650,2024-10-11,Preventivo,,Operativo,JG_556122,
MA_040651,2024-10-11,Prevetivo,Operativo,,JG_741431,
MA_040652,2024-10-11,Preventivo,Operativo,Operativo,JG_731809,
MA_040653,2024-10-11,Preventivo,Operativo,Operativo,JG_334414,
MA_040654,2024-10-11,Preventivo,,Operativo,JG_391738,
MA_040655,2024-10-11,Preventivo,Operativo,Operativo,JG_105552,
MA_040656,,Preventivo,Operativo,Operativo,JG_851950,
MA_040657,2024-10-11,Preventivo,Operativo,Operativo,JG_274718,
MA_040658,2024-10-11,Preventivo,Operativo,Operativo,JG_330444,
MA_040659,2024-10-11,Preventivo,,Operativo,JG_160284,
MA_040660,2024-10-11,Preventivo,Operativo,Operativo,JG_395189,
MA_040661,2024-10-11,Preventivo,Operativo,Operativo,JG_156266,
MA_040662,2024-10-11,Preventivo,Operativo,Operativo,JG_187852,
MA_040663,2024-10-11,Preventivo,Operativo,Operativo,JG_396130,
MA_040664,,Preventivo,Operativo,Operativo,JG_855762,
MA_040665,2024-10-11,Preventivo,Operativo,Operativo,JG_414573,
MA_040666,2024-10-11,Preventivo,Operativo,Operativo,JG_136885,
MA_040667,2024-10-11,Preventivo,Operativo,Operativo,JG_792170,
MA_040668,11-10-2024,Preventivo,Operativo,Operativo,JG_973615,
MA_040669,2024.10.11,Preventivo,Operativo,Operativo,JG_623249,
MA_040670,,Preventivo,Operativo,,JG_284674,
MA_040671,2024-10-11,Preventivo,Operativo,Operativo,JG_611958,
MA_040672,2024-10-11,Preventivo,Operativo,Operativo,JG_931040,
MA_040673,2024-10-11,Preventivo,Operativo,Operativo,JG_279567,
MA_040674,11-10-2024,Preventivo,Operativo,Operativo,JG_161203,
MA_040675,11-10-2024,Prevetivo,,Operativo,JG_70352,
MA_040676,2024-10-11,Preventivo,Operativo,Operativo,JG_245554,
MA_040677,2024-10-11,Preventivo,Operativo,Operativo,JG_344117,
MA_040678,,Preventivo,Operativo,Operativo,JG_986015,
MA_040679,2024-10-11,Preventivo,Operativo,Operativo,JG_824001,
MA_040680,2024-10-11,Preventivo,Operativo,Operativo,JG_254953,
MA_040681,2024-10-11,Preventivo,,Operativo,JG_846055,
MA_040682,,Preventivo,Operativo,Operativo,JG_399362,
MA_040683,2024-10-11,Preventivo,Operativo,Operativo,JG_202098,
MA_040684,2024-10-11,Preventivo,,Operativo,JG_575861,
MA_040685,2024-10-11,Prevetivo,Operativo,Operativo,JG_552158,
MA_040686,2024-10-11,Prevetivo,Operativo,Operativo,JG_506199,
MA_040687,2024-10-11,Preventivo,Operativo,Operativo,JG_153049,
MA_040688,2024-10-11,Prevetivo,Operativo,Operativo,JG_596396,
MA_040689,2024-10-11,Preventivo,,Operativo,JG_136516,
MA_040690,2024-10-11,Preventivo,Operativo,Operativo,JG_922221,
MA_040691,2024-10-11,Preventivo,Operativo,Operativo,JG_668303,
MA_040692,,Preventivo,Operativo,Operativo,JG_244267,
MA_040693,2024-10-11,Preventivo,,Operativo,JG_576734,
MA_040694,2024-10-11,Preventivo,Operativo,Operativo,JG_32550,
MA_040695,11-10-2024,Preventivo,Operativo,Operativo,JG_195684,
MA_040696,2024-10-11,Preventivo,Operativo,Operativo,JG_236921,
MA_040697,2024-10-11,Preventivo,Operativo,Operativo,JG_270286,
MA_040698,,Prevetivo,Operativo,Operativo,JG_178981,
MA_040699,2024-10-11,Preventivo,Operativo,Operativo,JG_775568,
MA_040700,2024-10-11,Preventivo,Operativo,,JG_606609,
MA_040701,2024-10-11,Preventivo,Operativo,Operativo,JG_467043,
MA_040702,10/11/2024,Preventivo,Operativo,Operativo,JG_243205,
MA_040703,2024.10.11,Preventivo,Operativo,Operativo,JG_232289,
MA_040704,2024-10-11,Preventivo,Operativo,Operativo,JG_283495,
MA_040705,2024-10-11,Preventivo,Operativo,Operativo,JG_717844,
MA_040706,2024-10-11,Preventivo,Operativo,Operativo,JG_80306,
MA_040707,2024-10-11,Preventivo,Operativo,,JG_537312,
MA_040708,2024-10-11,Preventivo,Operativo,Operativo,JG_70817,
MA_040709,,Preventivo,Operativo,Operativo,JG_277775,
MA_040710,2024-10-11,Preventivo,Operativo,Operativo,JG_740806,
MA_040711,2024-10-11,Preventivo,Operativo,Operativo,JG_733804,
MA_040712,2024-10-11,Preventivo,Operativo,Operativo,JG_932906,
MA_040713,2024.10.11,Preventivo,Operativo,Operativo,JG_759249,
MA_040714,2024-10-11,Preventivo,,Operativo,JG_398324,
MA_040715,11-10-2024,Prevetivo,Operativo,Operativo,JG_832267,
MA_040716,2024-10-11,Preventivo,Operativo,Operativo,JG_222786,
MA_040717,2024-10-11,Preventivo,Operativo,Operativo,JG_567732,
MA_040718,2024-10-11,Prevetivo,Operativo,Operativo,JG_539916,
MA_040719,2024-10-11,Prevetivo,Operativo,,JG_373886,
MA_040720,2024-10-11,Preventivo,Operativo,Operativo,JG_380666,
MA_040721,10/11/2024,Prevetivo,Operativo,Operativo,JG_372382,
MA_040722,,Preventivo,,Operativo,JG_364041,
MA_040723,,Preventivo,Operativo,Operativo,JG_731790,
MA_040724,2024-10-11,Preventivo,Operativo,Operativo,JG_112447,
MA_040725,2024-10-11,Prevetivo,Operativo,,JG_763828,
MA_040726,2024-10-11,Preventivo,Operativo,Operativo,JG_323484,
MA_040727,2024-10-11,Prevetivo,Operativo,Operativo,JG_631892,
MA_040728,2024-10-11,Preventivo,Operativo,Operativo,JG_619841,
MA_040729,2024-10-11,Preventivo,Operativo,Operativo,JG_294517,
MA_040730,10/11/2024,Preventivo,Operativo,Operativo,JG_917825,
MA_040731,2024.10.11,Preventivo,Operativo,Operativo,JG_867625,
MA_040732,2024-10-11,Preventivo,Operativo,Operativo,JG_389901,
MA_040733,2024-10-11,Preventivo,Operativo,Operativo,JG_131150,
MA_040734,2024-10-11,Preventivo,Operativo,Operativo,JG_414433,
MA_040735,2024-10-11,Preventivo,Operativo,Operativo,JG_898777,
MA_040736,2024-10-11,Preventivo,Operativo,Operativo,JG_641442,
MA_040737,2024-10-11,Preventivo,Operativo,Operativo,JG_230437,
MA_040738,2024-10-11,Preventivo,Operativo,Operativo,JG_457984,
MA_040739,2024-10-11,Prevetivo,Operativo,Operativo,JG_489567,
MA_040740,2024-10-11,Preventivo,Operativo,Operativo,JG_874770,
MA_040741,2024-10-11,Preventivo,Operativo,Operativo,JG_491384,
MA_040742,,Preventivo,Operativo,,JG_332823,
MA_040743,2024-10-11,Preventivo,Operativo,Operativo,JG_568735,
MA_040744,2024-10-11,Prevetivo,,Operativo,JG_897315,
MA_040745,2024-10-11,Preventivo,Operativo,Operativo,JG_370717,
MA_040746,2024-10-11,Preventivo,,Operativo,JG_803355,
MA_040747,2024-10-11,Preventivo,Operativo,Operativo,JG_468831,
MA_040748,11-10-2024,Preventivo,Operativo,Operativo,JG_64193,
MA_040749,2024-10-11,Preventivo,Operativo,Operativo,JG_284801,
MA_040750,2024-10-11,Preventivo,Operativo,Operativo,JG_916936,
MA_040751,2024-10-11,Preventivo,Operativo,Operativo,JG_476023,
MA_040752,2024-10-11,Preventivo,,Operativo,JG_340113,
MA_040753,11-10-2024,Preventivo,Operativo,Operativo,JG_579849,
MA_040754,10/11/2024,Preventivo,Operativo,,JG_512291,
MA_040755,2024-10-11,Preventivo,Operativo,Operativo,JG_288714,
MA_040756,2024-10-11,Preventivo,Operativo,Operativo,JG_888348,
MA_040757,11-10-2024,Preventivo,Operativo,Operativo,JG_161150,
MA_040758,2024-10-11,Preventivo,Operativo,,JG_678762,
MA_040759,2024-10-11,Preventivo,Operativo,Operativo,JG_769461,
MA_040760,2024-10-11,Preventivo,Operativo,Operativo,JG_441294,
MA_040761,2024-10-11,Preventivo,Operativo,Operativo,JG_813142,
MA_040762,,Preventivo,Operativo,Operativo,JG_729238,
MA_040763,2024-10-11,Preventivo,Operativo,Operativo,JG_23921,
MA_040764,2024-10-11,Preventivo,Operativo,Operativo,JG_240966,
MA_040765,2024-10-11,Preventivo,Operativo,Operativo,JG_870501,
MA_040766,2024-10-11,Prevetivo,Operativo,Operativo,JG_997214,
MA_040767,2024-10-11,Preventivo,Operativo,Operativo,JG_538626,
