ID,TipoIncidencia,FechaReporte,Estado,JuegoID,UsuarioID,MantenimientoID
INC_830443,Limpieza requerida,2023-12-05,Cerrada,JG_215693,U10292,
INC_7985,Daño menor,2023-04-26,En progreso,JG_716902,U10195,
INC_352691,Fallo técnico,2023-11-16,Cerrada,58408,U10425,"['MA_356099', 'MA_522238', 'MA_113947', 'MA_535997', 'MA_424176', 'MA_537861', 'MA_523526', 'MA_339058', 'MA_918435', 'MA_223254', 'MA_757142', 'MA_800323', 'MA_846041']"
INC_251312,Limpieza requerida,2023-10-29,Cerrada,JG_437911,U10423,
INC_488952,Fallo técnico,2023-09-09,Abierta,JG_698289,U10394,
INC_558493,Limpieza requerida,2024-05-24,Cerrada,JG_833098,U10334,
INC_920689,Fallo técnico,2024-05-04,Abierta,JG_675465,U10055,
INC_959123,Daño menor,2023-09-17,Abierta,JG_433417,U10330,
INC_734889,Daño mayor,2023-09-06,Abierta,7887321,U10450,"['MA_504580', 'MA_281713', 'MA_153794', 'MA_759492', 'MA_452721', 'MA_826338', 'MA_875703', 'MA_97901', 'MA_80590', 'MA_778411', 'MA_275056']"
INC_24969,Limpieza requerida,2023-06-27,Cerrada,JG_410504,U10123,
INC_178727,Limpieza requerida,2022-11-24,Cerrada,JG_364415,U10295,
INC_52304,Daño mayor,2024-05-15,Abierta,JG_649970,U10403,
INC_127497,Limpieza requerida,2023-03-26,Abierta,JG_178472,U10060,
INC_286205,,2023-03-22,Cerrada,4988406,U10437,"['MA_755090', 'MA_279848', 'MA_65177', 'MA_495080', 'MA_760060', 'MA_524688', 'MA_60691']"
INC_165593,Limpieza requerida,2024-06-03,Cerrada,JG_360172,U10270,
INC_812192,Fallo técnico,2023-03-23,En progreso,JG_440815,U10253,
INC_687662,Daño menor,,,JG_857242,U10450,
INC_484860,Daño menor,2024-01-21,En progreso,JG_840140,U10406,
INC_274690,Fallo técnico,08-04-2023,En progreso,58192,U10463,"['MA_709938', 'MA_681751', 'MA_83448', 'MA_975374']"
INC_151514,Dañoo menor,2024-09-07,Abierta,7741720,U10143,"['MA_730143', 'MA_139437', 'MA_204975', 'MA_513361', 'MA_449790', 'MA_234742', 'MA_684273', 'MA_199917', 'MA_620121', 'MA_759102', 'MA_188485']"
INC_463281,Fallo técnico,2024-06-27,En progreso,JG_452207,U10229,
INC_46126,Limpieza requerida,16-09-2024,Abierta,6907798,U10371,"['MA_574763', 'MA_205078', 'MA_339354', 'MA_17451', 'MA_309765']"
INC_241521,Daño menor,2023-10-09,Abierta,JG_11616,U10325,
INC_818050,Limpieza requerida,2023-04-14,En progreso,JG_772979,U10341,
INC_68496,Fallo técnico,2023-10-12,En progreso,JG_701164,U10407,
INC_675181,,2023-05-15,Cerrada,JG_812686,U10315,
INC_189475,Limpieza requerida,2024-01-24,Abierta,7246275,U10131,"['MA_539005', 'MA_905142', 'MA_328650', 'MA_114715', 'MA_484235', 'MA_651303', 'MA_457570', 'MA_775192', 'MA_234069', 'MA_196494', 'MA_386121', 'MA_2475', 'MA_167584']"
INC_567936,Fallo técnico,2023-02-15,Abierta,JG_941189,U10258,
INC_172393,Daño menor,2023-12-19,,JG_263331,U10411,
INC_817210,Daño mayor,,En progreso,JG_100129,U10279,
INC_386238,Fallo técnico,2024-01-10,Cerrada,JG_755918,U10171,
INC_890063,Daño menor,,En progreso,7577875,U10024,"['MA_685824', 'MA_720923']"
INC_201772,Daño menor,2024-03-15,Cerrada,JG_561445,U10015,
INC_130561,Daño mayor,,Abierta,JG_653555,U10425,
INC_974749,Limpieza requerida,2024-07-31,,JG_264014,U10133,
INC_716702,Daño menor,2024-05-01,Abierta,JG_99473,U10312,
INC_376808,Limpieza requerida,2023-07-03,Cerrada,JG_977918,U10354,
INC_324554,Fallo técnico,11-06-2023,En progreso,22047,U10065,['MA_118849']
INC_893994,Daño mayor,09/10/2024,En progreso,JG_21665,U10369,
INC_566350,Fallo técnico,2024-03-20,En progreso,8803679,U10192,"['MA_139893', 'MA_409493', 'MA_975460']"
INC_394106,Daño mayor,2023-07-24,Abierta,JG_195128,U10220,
INC_134570,Daño mayor,,Cerrada,JG_977583,U10074,
INC_296538,Daño mayor,2024-06-20,Abierta,8909769,U10216,"['MA_127380', 'MA_16477', 'MA_659479', 'MA_63156']"
INC_63292,Limpieza requerida,2023-12-13,Cerrada,JG_484531,U10162,
INC_768341,Fallo técnico,2024-07-17,En progreso,19245,U10052,"['MA_59043', 'MA_786697', 'MA_237445', 'MA_172572', 'MA_740586', 'MA_599613', 'MA_500749', 'MA_518770', 'MA_175298']"
INC_542962,Limpieza requerida,2024-07-18,Abierta,JG_252677,U10274,
INC_750937,Daño menor,2023-05-16,Cerrada,JG_402691,U10177,
INC_527790,,2024-08-07,,JG_730837,U10444,
INC_384054,Daño mayor,2024-09-03,En progreso,JG_493853,U10368,
INC_450467,Fallo técnico,2023.05.10,Cerrada,JG_668013,U10401,
INC_881624,Limpieza requerida,2023-02-20,En progreso,9226860,U10247,"['MA_154565', 'MA_118938', 'MA_156886', 'MA_263502', 'MA_184184', 'MA_781000']"
INC_826513,Limpieza requerida,2024-01-16,,20277,U10281,"['MA_861278', 'MA_193299']"
INC_96821,Limpieza requerida,2023-03-30,,JG_290347,U10261,
INC_928372,Fallo técnico,2022-12-27,En progreso,JG_74609,U10030,
INC_579943,Daño mayor,2023-06-27,Abierta,JG_986366,U10077,
INC_225168,Fallo técnico,2024-05-04,Cerrada,33165,U10070,"['MA_558322', 'MA_540576', 'MA_595818', 'MA_993386', 'MA_528434']"
INC_471918,Limpieza requerida,2023-02-21,Cerrada,8803542,U10363,"['MA_332576', 'MA_649873', 'MA_976003', 'MA_659784', 'MA_735595', 'MA_988562', 'MA_605808', 'MA_70049', 'MA_593423', 'MA_951197', 'MA_639327', 'MA_521474', 'MA_736679', 'MA_108736', 'MA_245610', 'MA_25908']"
INC_654527,Fallo técnico,2023-05-04,,19080,U10043,"['MA_390138', 'MA_420248', 'MA_178099', 'MA_127301', 'MA_102439', 'MA_3731', 'MA_350774']"
INC_624298,Daño mayor,2023-10-18,Abierta,35038,U10147,"['MA_589279', 'MA_898770', 'MA_912953', 'MA_839976', 'MA_880187', 'MA_108532']"
INC_612181,Limpieza requerida,2022-11-21,Cerrada,59911,U10187,"['MA_112528', 'MA_835411', 'MA_655268', 'MA_397386', 'MA_748521', 'MA_888341', 'MA_359802', 'MA_900979', 'MA_332923', 'MA_356418', 'MA_837327', 'MA_205926', 'MA_312380', 'MA_336087']"
INC_458645,Fallo técnico,2023-03-27,,5658304,U10448,"['MA_525957', 'MA_417137', 'MA_381671', 'MA_255300']"
INC_897307,Daño menor,2024-07-12,En progreso,JG_51146,U10010,
INC_248299,Fallo técnico,2022-10-16,En progreso,JG_16684,U10296,
INC_985170,Fallo técnico,2023-10-07,Cerrada,JG_453029,U10344,
INC_782040,Daño mayor,2024-07-18,Cerrada,19357,U10049,"['MA_364614', 'MA_750358', 'MA_138244', 'MA_949900', 'MA_871934', 'MA_358078', 'MA_121047', 'MA_378006', 'MA_610454', 'MA_202825', 'MA_925744', 'MA_190591', 'MA_320792', 'MA_780143', 'MA_340310', 'MA_948279', 'MA_735977', 'MA_716396', 'MA_91837', 'MA_12268', 'MA_560850', 'MA_999787', 'MA_870310', 'MA_281713', 'MA_359686', 'MA_609729', 'MA_48124', 'MA_947796', 'MA_570884', 'MA_456684', 'MA_785158', 'MA_725784']"
INC_107357,Daño menor,2023-08-07,Abierta,JG_824528,U10487,
INC_968734,Fallo técnico,2024-02-10,En progreso,53106,U10434,"['MA_17961', 'MA_181982', 'MA_742129', 'MA_241808', 'MA_51493', 'MA_788664', 'MA_681603', 'MA_680543', 'MA_895585', 'MA_350619']"
INC_559199,Limpieza requerida,,Abierta,7143521,U10123,"['MA_521572', 'MA_54389', 'MA_204009', 'MA_104532', 'MA_380282', 'MA_683454', 'MA_712640', 'MA_564528', 'MA_197726', 'MA_389382', 'MA_169425', 'MA_194953']"
INC_991551,Limpieza requerida,2023.12.10,En progreso,JG_165541,U10402,
INC_463649,Fallo técnico,2024-02-15,Abierta,21412,U10163,"['MA_621805', 'MA_168194', 'MA_206895', 'MA_496889', 'MA_703447', 'MA_541921', 'MA_404864', 'MA_388966', 'MA_772478', 'MA_104168', 'MA_923077', 'MA_795703']"
INC_769747,Daño mayor,2023-07-30,Cerrada,JG_421527,U10285,
INC_858786,Daño mayor,2023-04-16,Abierta,JG_682975,U10298,
INC_260018,Daño mayor,2022-11-14,En progreso,8977304,U10012,"['MA_552049', 'MA_506625', 'MA_393997', 'MA_914136', 'MA_645826', 'MA_647252', 'MA_21525', 'MA_433299', 'MA_395827']"
INC_87500,Limpieza requerida,2024-05-21,Cerrada,58333,U10077,"['MA_856136', 'MA_336981', 'MA_802931', 'MA_266029', 'MA_932059', 'MA_744620', 'MA_311734', 'MA_358815', 'MA_343928']"
INC_185995,Fallo técnico,2023.05.01,Abierta,JG_709397,U10256,
INC_809071,Limpieza requerida,2023-12-17,Cerrada,5218685,U10314,"['MA_496095', 'MA_851848', 'MA_158196', 'MA_527155', 'MA_270185', 'MA_324487']"
INC_768881,Daño menor,,Cerrada,JG_465810,U10331,
INC_936080,Limpieza requerida,2022-10-18,Cerrada,7168684,U10261,"['MA_646803', 'MA_735216']"
INC_393717,Daño menor,2023-03-09,Cerrada,JG_905448,U10100,
INC_222418,Limpieza requerida,08/08/2024,,JG_216634,U10152,
INC_386901,Limpieza requerida,2023-09-26,Cerrada,JG_878234,U10418,
INC_964641,Fallo técnico,04/29/2023,Abierta,JG_413353,U10166,
INC_490360,Fallo técnico,2023-04-10,Abierta,59926,U10085,"['MA_986237', 'MA_665656', 'MA_112782', 'MA_305799', 'MA_403615', 'MA_394661', 'MA_45663', 'MA_182996', 'MA_591845', 'MA_950982', 'MA_456820', 'MA_37779', 'MA_952143', 'MA_256530', 'MA_703149', 'MA_516187']"
INC_713645,Limpieza requerida,2023-09-29,En progreso,21656,U10432,"['MA_661752', 'MA_236241', 'MA_658075', 'MA_317315', 'MA_956778', 'MA_559076', 'MA_791284', 'MA_397919', 'MA_131263', 'MA_860017', 'MA_670549', 'MA_949550', 'MA_329953', 'MA_431150', 'MA_528386']"
INC_298605,Fallo técnico,,En progreso,JG_175846,U10390,
INC_752984,Limpieza requerida,2022-12-04,Abierta,JG_646456,U10086,
INC_188670,Daño mayor,25-01-2024,,JG_104100,U10013,
INC_249015,Daño menor,,Cerrada,JG_573669,U10159,
INC_240559,Daño mayor,2023-08-30,Abierta,JG_887786,U10283,
INC_872376,,2022.11.17,Abierta,JG_379158,U10089,
INC_212863,Fallo técnico,2022-12-03,Cerrada,JG_107261,U10006,
INC_792621,,2023-11-04,Cerrada,25077,U10013,"['MA_393002', 'MA_818338', 'MA_827007', 'MA_878455', 'MA_391449', 'MA_457330', 'MA_987220', 'MA_650806', 'MA_266087']"
INC_904670,Limpieza requerida,2024-06-11,Cerrada,3573418,U10476,"['MA_281067', 'MA_165839', 'MA_234196', 'MA_552489', 'MA_321446', 'MA_175583', 'MA_975732', 'MA_527714', 'MA_408049', 'MA_793606', 'MA_693690', 'MA_239679', 'MA_985185', 'MA_910017', 'MA_824806']"
INC_282397,Fallo técnico,2024-03-26,Abierta,JG_206822,U10288,
INC_468112,Daño mayor,2024-07-22,,JG_998456,U10462,
INC_380700,Dañoo menor,2024-03-13,Cerrada,JG_112116,U10066,
INC_479184,Limpieza requerida,2022-12-12,En progreso,JG_536325,U10184,
INC_788825,Daño menor,2022-12-02,,34129,U10004,"['MA_663379', 'MA_176997', 'MA_15729', 'MA_908562', 'MA_893407', 'MA_690567', 'MA_916434', 'MA_615000', 'MA_609599', 'MA_489389', 'MA_545617', 'MA_191649', 'MA_982861', 'MA_693180']"
INC_976388,Limpieza requerida,,Cerrada,JG_854200,U10482,
INC_671351,Fallo técnico,27-08-2024,Cerrada,JG_230831,U10030,
INC_130431,Fallo técnico,2023-02-08,Cerrada,24871,U10297,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_294420,Daño mayor,2023-01-15,En progreso,JG_703786,U10245,
INC_671032,Daño menor,2023-05-14,,33383,U10370,"['MA_141489', 'MA_593194', 'MA_501784']"
INC_448082,Fallo técnico,2023-08-28,Cerrada,9424732,U10063,"['MA_309863', 'MA_238336', 'MA_837361', 'MA_696977']"
INC_782088,Daño mayor,2024-05-07,Abierta,JG_734857,U10451,
INC_860447,Limpieza requerida,2023-04-09,Abierta,58303,U10323,"['MA_298747', 'MA_468181', 'MA_214666', 'MA_738109']"
INC_881439,Daño mayor,2024-04-06,,JG_797017,U10051,
INC_733538,Daño mayor,2024.06.21,En progreso,JG_275892,U10453,
INC_777660,Daño menor,2023.05.08,Abierta,JG_917530,U10175,
INC_236237,Daño menor,2023-05-28,En progreso,7861598,U10356,"['MA_199276', 'MA_205041', 'MA_816426', 'MA_223239', 'MA_931685', 'MA_522721', 'MA_743794', 'MA_609146', 'MA_182118', 'MA_215522', 'MA_731143', 'MA_46550', 'MA_892308', 'MA_836816', 'MA_471136', 'MA_523547', 'MA_733427', 'MA_441132']"
INC_132781,Dañoo menor,,Abierta,JG_956390,U10192,
INC_563327,Daño menor,2022-11-17,Cerrada,JG_103252,U10253,
INC_766189,Fallo técnico,27-07-2023,En progreso,33867,U10099,"['MA_491677', 'MA_107488', 'MA_443064', 'MA_671588', 'MA_964989', 'MA_314305', 'MA_825368', 'MA_544485', 'MA_465325', 'MA_282155', 'MA_834355', 'MA_922946', 'MA_196146', 'MA_463678', 'MA_721919', 'MA_546508', 'MA_180155', 'MA_383983', 'MA_627908', 'MA_381467', 'MA_193823', 'MA_642925', 'MA_206710', 'MA_862681', 'MA_802624', 'MA_863674', 'MA_777296', 'MA_703501', 'MA_436782', 'MA_446161', 'MA_107730', 'MA_395522']"
INC_183667,Limpieza requerida,2023-09-19,Abierta,JG_843329,U10196,
INC_758028,Limpieza requerida,2024-01-10,En progreso,JG_196979,U10476,
INC_756177,Daño mayor,2024-04-15,Cerrada,JG_20995,U10344,
INC_4800,Daño menor,2024-04-03,Abierta,JG_68183,U10140,
INC_118542,Limpieza requerida,2023-09-10,Abierta,3567952,U10123,"['MA_162814', 'MA_487202', 'MA_915876', 'MA_315810', 'MA_851135', 'MA_80484', 'MA_180677', 'MA_411170', 'MA_931163', 'MA_101236', 'MA_889620', 'MA_365601', 'MA_257981', 'MA_307912', 'MA_371489', 'MA_577763', 'MA_968595', 'MA_207952', 'MA_574693', 'MA_616166', 'MA_296648', 'MA_198575', 'MA_979593', 'MA_251319', 'MA_544054', 'MA_588317', 'MA_992079', 'MA_544540', 'MA_479919', 'MA_527286', 'MA_218398', 'MA_623656', 'MA_19273', 'MA_895137', 'MA_991179', 'MA_627837', 'MA_954680', 'MA_855904', 'MA_684548', 'MA_756836']"
INC_398774,Daño mayor,2023-09-08,Abierta,JG_461781,U10265,
INC_63803,Fallo técnico,2024-09-23,En progreso,JG_575396,U10485,
INC_544378,,2024-08-21,En progreso,JG_847140,U10468,
INC_154429,Limpieza requerida,2023-08-19,En progreso,22383,U10161,"['MA_758469', 'MA_521810', 'MA_215110', 'MA_393365', 'MA_519662', 'MA_657356']"
INC_212266,Daño menor,2024.07.15,En progreso,JG_836678,U10468,
INC_17909,,2022-11-01,En progreso,JG_586061,U10189,
INC_437146,Daño menor,2024-09-08,En progreso,JG_316797,U10235,
INC_643733,Fallo técnico,2023-10-17,Cerrada,JG_511793,U10136,
INC_716465,Fallo técnico,08-01-2023,Abierta,8888464,U10234,"['MA_964629', 'MA_467189', 'MA_16402', 'MA_616369', 'MA_709200', 'MA_590989', 'MA_841034', 'MA_344474', 'MA_468740', 'MA_27136', 'MA_737938', 'MA_631153', 'MA_95872']"
INC_570159,Daño mayor,2023-01-23,En progreso,JG_560517,U10016,
INC_727509,Daño mayor,2023-05-08,Abierta,7143521,U10326,"['MA_521572', 'MA_54389', 'MA_204009', 'MA_104532', 'MA_380282', 'MA_683454', 'MA_712640', 'MA_564528', 'MA_197726', 'MA_389382', 'MA_169425', 'MA_194953']"
INC_718729,Daño mayor,2024-04-30,Cerrada,JG_197927,U10199,
INC_969553,Fallo técnico,03/10/2024,,JG_811016,U10455,
INC_275393,,2023-02-06,Cerrada,JG_269127,U10476,
INC_462347,Daño menor,,,3743435,U10246,['MA_90497']
INC_283482,Daño menor,2024-03-18,Abierta,JG_72146,U10254,
INC_507857,Limpieza requerida,2023-08-14,Cerrada,JG_775678,U10439,
INC_413936,Daño menor,2024-04-24,Cerrada,5075552,U10399,"['MA_214381', 'MA_320188', 'MA_611011', 'MA_578772', 'MA_164743', 'MA_844722', 'MA_847052']"
INC_937484,Dañoo mayor,2023-04-09,,JG_65481,U10076,
INC_836485,Limpieza requerida,2024-09-08,Abierta,3573012,U10071,"['MA_357082', 'MA_637024', 'MA_559189', 'MA_433069', 'MA_652962', 'MA_262116', 'MA_794492', 'MA_184721', 'MA_773116']"
INC_314019,Daño mayor,2023-04-23,Cerrada,21871,U10316,"['MA_820372', 'MA_543128', 'MA_986832', 'MA_931539', 'MA_542469', 'MA_865859', 'MA_688094', 'MA_187712', 'MA_219794', 'MA_567244']"
INC_66770,Limpieza requerida,2023-03-15,En progreso,JG_194696,U10141,
INC_756018,,2023-01-19,Cerrada,JG_634881,U10264,
INC_531322,Limpieza requerida,2024-03-07,Cerrada,JG_116318,U10273,
INC_75210,Daño menor,2024-09-07,En progreso,JG_988788,U10436,
INC_733467,Fallo técnico,2023.05.23,Cerrada,JG_353334,U10383,
INC_381080,Daño mayor,2022-11-21,Cerrada,JG_30907,U10491,
INC_45282,Daño menor,2024.02.26,,59911,U10205,"['MA_112528', 'MA_835411', 'MA_655268', 'MA_397386', 'MA_748521', 'MA_888341', 'MA_359802', 'MA_900979', 'MA_332923', 'MA_356418', 'MA_837327', 'MA_205926', 'MA_312380', 'MA_336087']"
INC_495508,Limpieza requerida,2024.06.11,Abierta,25077,U10063,"['MA_393002', 'MA_818338', 'MA_827007', 'MA_878455', 'MA_391449', 'MA_457330', 'MA_987220', 'MA_650806', 'MA_266087']"
INC_880505,Daño menor,2023-11-12,Cerrada,JG_129498,U10035,
INC_203161,,2024-06-16,,8800712,U10260,"['MA_24909', 'MA_93001', 'MA_834078', 'MA_867345', 'MA_632451', 'MA_431543', 'MA_980573', 'MA_958101', 'MA_889748', 'MA_870056', 'MA_815406', 'MA_966287', 'MA_545367', 'MA_459017', 'MA_128981', 'MA_658492', 'MA_356688', 'MA_875875', 'MA_940118', 'MA_63838', 'MA_311398', 'MA_999739', 'MA_611314', 'MA_694577', 'MA_39100', 'MA_615507', 'MA_397168', 'MA_28946', 'MA_160525', 'MA_300385', 'MA_656571', 'MA_424391', 'MA_987166', 'MA_602764', 'MA_432306', 'MA_61941', 'MA_8546']"
INC_654634,Daño menor,2023-06-20,En progreso,JG_208715,U10453,
INC_229039,Daño mayor,2024-03-26,En progreso,JG_74938,U10485,
INC_267685,Fallo técnico,2023-02-20,Abierta,3580322,U10367,"['MA_814301', 'MA_490316', 'MA_800742', 'MA_87550', 'MA_167443', 'MA_36175']"
INC_332017,Daño menor,2023-04-05,Abierta,9261943,U10208,"['MA_936039', 'MA_32627', 'MA_408640', 'MA_390291', 'MA_93352', 'MA_981065']"
INC_416665,Daño menor,2022-12-25,Abierta,7934643,U10287,"['MA_580193', 'MA_644251', 'MA_853313', 'MA_334824', 'MA_808406', 'MA_308868', 'MA_642297', 'MA_369388', 'MA_480949']"
INC_287823,,2023-12-17,Cerrada,59123,U10197,"['MA_484805', 'MA_730181', 'MA_299810', 'MA_55544', 'MA_960631', 'MA_497588', 'MA_805127', 'MA_258874']"
INC_53983,Daño menor,2023-07-26,En progreso,22058,U10465,"['MA_710907', 'MA_230347', 'MA_387262', 'MA_998285', 'MA_152968', 'MA_490468', 'MA_777098']"
INC_702297,Fallo técnico,2022-10-26,En progreso,JG_657452,U10237,
INC_48309,Daño menor,,Abierta,7853105,U10157,"['MA_484406', 'MA_904499', 'MA_978647', 'MA_451742', 'MA_74027', 'MA_29054', 'MA_636169']"
INC_362728,,2022-11-10,Abierta,59422,U10005,"['MA_894133', 'MA_44331', 'MA_165502', 'MA_129717', 'MA_298610', 'MA_847093', 'MA_871244', 'MA_954578', 'MA_701526']"
INC_87893,Fallo técnico,,En progreso,JG_178920,U10210,
INC_309486,Limpieza requerida,2024-03-05,Abierta,JG_142962,U10048,
INC_383700,Daño menor,2023-06-21,Cerrada,9294023,U10151,"['MA_889073', 'MA_814306', 'MA_566435', 'MA_495663', 'MA_730909', 'MA_408091', 'MA_448073', 'MA_46144', 'MA_915955', 'MA_757177', 'MA_82919', 'MA_616716', 'MA_807448', 'MA_196683', 'MA_305821']"
INC_830005,,2024-09-06,Cerrada,JG_543075,U10150,
INC_33074,Daño mayor,2024-04-24,Cerrada,JG_252936,U10019,
INC_636536,Fallo técnico,2023-09-01,Cerrada,JG_630088,U10204,
INC_981664,Limpieza requerida,06/22/2024,Cerrada,JG_997187,U10372,
INC_941550,Fallo técnico,2023-04-12,En progreso,JG_264164,U10219,
INC_67793,Dañoo menor,2024-05-17,Abierta,JG_857506,U10382,
INC_512750,Fallo técnico,2023-11-23,Cerrada,JG_909482,U10110,
INC_804109,Fallo técnico,2022-11-16,Cerrada,24871,U10177,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_211214,Daño mayor,10/11/2022,Abierta,JG_531722,U10101,
INC_435360,Daño mayor,2023-12-21,Abierta,9424144,U10296,"['MA_625668', 'MA_569023', 'MA_218215', 'MA_987220', 'MA_102888']"
INC_303750,Daño mayor,2022-11-05,Abierta,JG_186331,U10365,
INC_177578,Dañoo mayor,03-02-2023,Cerrada,7248211,U10468,"['MA_973189', 'MA_203268', 'MA_140188', 'MA_985991', 'MA_364232', 'MA_223835', 'MA_160078', 'MA_941887', 'MA_84765', 'MA_796584', 'MA_289374', 'MA_194432', 'MA_228688', 'MA_916811', 'MA_312985', 'MA_121540']"
INC_277822,Limpieza requerida,2024-09-30,Cerrada,JG_225843,U10055,
INC_227720,,2023-08-29,En progreso,34976,U10003,"['MA_917564', 'MA_209941', 'MA_309079', 'MA_804435', 'MA_203589', 'MA_247924']"
INC_301995,Daño mayor,2023-09-17,Cerrada,59822,U10337,"['MA_297940', 'MA_436734', 'MA_58472', 'MA_883956', 'MA_773745', 'MA_536022', 'MA_840187', 'MA_331276', 'MA_314962', 'MA_533264', 'MA_534804', 'MA_16718', 'MA_60200']"
INC_532328,Daño menor,2024-01-27,Abierta,20315,U10076,"['MA_449910', 'MA_486786', 'MA_266218', 'MA_578228', 'MA_41598', 'MA_284743', 'MA_890821', 'MA_698641']"
INC_580314,Limpieza requerida,02-11-2022,Cerrada,JG_737370,U10120,
INC_844774,Dañoo menor,2024-09-21,Abierta,JG_364416,U10238,
INC_774295,Daño mayor,2023-08-15,En progreso,JG_500603,U10167,
INC_556014,Daño mayor,2024.07.26,Abierta,52235,U10143,['MA_446196']
INC_376355,,2022.12.10,Cerrada,JG_170651,U10467,
INC_622250,Limpieza requerida,,Abierta,JG_824668,U10448,
INC_733830,,2024-02-12,Abierta,JG_616743,U10458,
INC_465784,Limpieza requerida,2024.07.22,En progreso,7247768,U10194,"['MA_600705', 'MA_371220', 'MA_572347', 'MA_487574', 'MA_593521', 'MA_623824', 'MA_229056']"
INC_917106,Daño mayor,,Abierta,33915,U10359,"['MA_887114', 'MA_415697', 'MA_940224', 'MA_360213', 'MA_501044', 'MA_376573', 'MA_393232', 'MA_649968', 'MA_981039', 'MA_133338', 'MA_334722', 'MA_881483', 'MA_293254']"
INC_880991,Limpieza requerida,2023-09-09,Cerrada,33788,U10185,"['MA_776761', 'MA_504002', 'MA_469753', 'MA_296177', 'MA_635302', 'MA_130526', 'MA_499766', 'MA_622469', 'MA_458649', 'MA_480663', 'MA_249170', 'MA_510289', 'MA_337763', 'MA_972504', 'MA_674974', 'MA_965828']"
INC_308913,Daño menor,2022-11-13,,32919,U10063,"['MA_762647', 'MA_149786', 'MA_67655', 'MA_380371', 'MA_2807', 'MA_34854', 'MA_92213', 'MA_693951', 'MA_770843', 'MA_185823', 'MA_86220', 'MA_996367', 'MA_991957', 'MA_526474', 'MA_338732', 'MA_310624', 'MA_754585', 'MA_580303', 'MA_437199', 'MA_168079', 'MA_515071', 'MA_740378', 'MA_653846', 'MA_689238', 'MA_813131', 'MA_650248', 'MA_231575', 'MA_998798']"
INC_53179,,2024-09-13,En progreso,JG_70102,U10276,
INC_17126,Fallo técnico,2023-10-20,En progreso,33279,U10444,"['MA_431642', 'MA_704728', 'MA_249484', 'MA_192962', 'MA_945277', 'MA_354244', 'MA_946159', 'MA_250901', 'MA_636400']"
INC_433259,Fallo técnico,2024-04-22,,JG_182391,U10107,
INC_662152,Limpieza requerida,2024-08-10,,JG_353548,U10208,
INC_845566,Daño menor,2023-10-29,Abierta,7125617,U10477,"['MA_115666', 'MA_213079', 'MA_478153', 'MA_142280', 'MA_119062', 'MA_424305', 'MA_138900', 'MA_906765', 'MA_102438', 'MA_128708', 'MA_890112', 'MA_733673', 'MA_63688', 'MA_383319', 'MA_291174', 'MA_674664']"
